sample_id,head,family,rank,pos,token,attn
codecontests_cpp_640,L20H5,tool,4,268,}\n,0.046818286180496216
codecontests_cpp_640,L20H5,tool,5,97, json,0.042982056736946106
codecontests_cpp_640,L21H1,tool,1,0,<|im_start|>,0.43691393733024597
codecontests_cpp_640,L21H1,tool,2,112,\n,0.07806424051523209
codecontests_cpp_640,L21H1,tool,3,248,::,0.04396883770823479
codecontests_cpp_640,L21H1,tool,4,251,(const,0.025141485035419464
codecontests_cpp_640,L21H1,tool,5,27, <,0.024619443342089653
codecontests_cpp_640,L21H12,tool,1,112,\n,0.22567954659461975
codecontests_cpp_640,L21H12,tool,2,0,<|im_start|>,0.053834229707717896
codecontests_cpp_640,L21H12,tool,3,28,tools,0.052711885422468185
codecontests_cpp_640,L21H12,tool,4,38,"{""",0.03744032606482506
codecontests_cpp_640,L21H12,tool,5,5,\n\n,0.03442079946398735
codecontests_cpp_640,L24H6,tool,1,106,<tool_call>,0.5580786466598511
codecontests_cpp_640,L24H6,tool,2,0,<|im_start|>,0.16259843111038208
codecontests_cpp_640,L24H6,tool,3,111,<tool_call>,0.1266578882932663
codecontests_cpp_640,L24H6,tool,4,38,"{""",0.03162408992648125
codecontests_cpp_640,L24H6,tool,5,131,<|im_start|>,0.017036309465765953
codecontests_cpp_640,L16H4,no_tool,1,273,\n,0.2941730320453644
codecontests_cpp_640,L16H4,no_tool,2,0,<|im_start|>,0.1221735030412674
codecontests_cpp_640,L16H4,no_tool,3,270,\n,0.1010894924402237
codecontests_cpp_640,L16H4,no_tool,4,256, input,0.05890163779258728
codecontests_cpp_640,L16H4,no_tool,5,268,}\n,0.04514620825648308
codecontests_cpp_640,L23H6,no_tool,1,277,\n\n,0.5219852924346924
codecontests_cpp_640,L23H6,no_tool,2,0,<|im_start|>,0.353201687335968
codecontests_cpp_640,L23H6,no_tool,3,275,\n\n,0.02556050382554531
codecontests_cpp_640,L23H6,no_tool,4,276,</think>,0.009508556686341763
codecontests_cpp_640,L23H6,no_tool,5,112,\n,0.009164657443761826
codecontests_cpp_641,L20H5,tool,1,29,></,0.12600108981132507
codecontests_cpp_641,L20H5,tool,2,140,.cpp,0.12327563762664795
codecontests_cpp_641,L20H5,tool,3,137, body,0.07106085121631622
codecontests_cpp_641,L20H5,tool,4,218,}\n,0.06172855943441391
codecontests_cpp_641,L20H5,tool,5,226,</think>,0.04823337122797966
codecontests_cpp_641,L21H1,tool,1,0,<|im_start|>,0.5593340396881104
codecontests_cpp_641,L21H1,tool,2,112,\n,0.048234738409519196
codecontests_cpp_641,L21H1,tool,3,198,::,0.02639048546552658
codecontests_cpp_641,L21H1,tool,4,27, <,0.022334201261401176
codecontests_cpp_641,L21H1,tool,5,153, integers,0.01959032192826271
codecontests_cpp_641,L21H12,tool,1,112,\n,0.2579570710659027
codecontests_cpp_641,L21H12,tool,2,30,tools,0.05967297405004501
codecontests_cpp_641,L21H12,tool,3,38,"{""",0.053555894643068314
codecontests_cpp_641,L21H12,tool,4,0,<|im_start|>,0.04406169429421425
codecontests_cpp_641,L21H12,tool,5,28,tools,0.04022121801972389
codecontests_cpp_641,L24H6,tool,1,106,<tool_call>,0.5532446503639221
codecontests_cpp_641,L24H6,tool,2,0,<|im_start|>,0.17090195417404175
codecontests_cpp_641,L24H6,tool,3,111,<tool_call>,0.11627268046140671
codecontests_cpp_641,L24H6,tool,4,131,<|im_start|>,0.027807891368865967
codecontests_cpp_641,L24H6,tool,5,38,"{""",0.023096222430467606
codecontests_cpp_641,L16H4,no_tool,1,223,\n,0.29326027631759644
codecontests_cpp_641,L16H4,no_tool,2,0,<|im_start|>,0.12534365057945251
codecontests_cpp_641,L16H4,no_tool,3,220,\n,0.07096357643604279
codecontests_cpp_641,L16H4,no_tool,4,206, input,0.031186236068606377
codecontests_cpp_641,L16H4,no_tool,5,150,:\n,0.031147776171565056
codecontests_cpp_641,L23H6,no_tool,1,227,\n\n,0.5591045022010803
codecontests_cpp_641,L23H6,no_tool,2,0,<|im_start|>,0.35228094458580017
codecontests_cpp_641,L23H6,no_tool,3,225,\n\n,0.023527372628450394
codecontests_cpp_641,L23H6,no_tool,4,218,}\n,0.00807270873337984
codecontests_cpp_641,L23H6,no_tool,5,226,</think>,0.004783304873853922
codecontests_cpp_642,L20H5,tool,1,29,></,0.13234493136405945
codecontests_cpp_642,L20H5,tool,2,239,</think>,0.09823951125144958
codecontests_cpp_642,L20H5,tool,3,140,.cpp,0.09497268497943878
codecontests_cpp_642,L20H5,tool,4,137, body,0.08606183528900146
codecontests_cpp_642,L20H5,tool,5,0,<|im_start|>,0.05366948992013931
codecontests_cpp_642,L21H1,tool,1,0,<|im_start|>,0.5296118855476379
codecontests_cpp_642,L21H1,tool,2,112,\n,0.07650803029537201
codecontests_cpp_642,L21H1,tool,3,211,::,0.030763348564505577
codecontests_cpp_642,L21H1,tool,4,214,(const,0.02277889847755432
codecontests_cpp_642,L21H1,tool,5,38,"{""",0.02200801856815815
codecontests_cpp_642,L21H12,tool,1,112,\n,0.19711101055145264
codecontests_cpp_642,L21H12,tool,2,28,tools,0.06214599311351776
codecontests_cpp_642,L21H12,tool,3,5,\n\n,0.05651624873280525
codecontests_cpp_642,L21H12,tool,4,0,<|im_start|>,0.04819687083363533
codecontests_cpp_642,L21H12,tool,5,30,tools,0.045903146266937256
codecontests_cpp_642,L24H6,tool,1,106,<tool_call>,0.5446251034736633
codecontests_cpp_642,L24H6,tool,2,0,<|im_start|>,0.19917160272598267
codecontests_cpp_642,L24H6,tool,3,111,<tool_call>,0.0948529914021492
codecontests_cpp_642,L24H6,tool,4,131,<|im_start|>,0.024313567206263542
codecontests_cpp_642,L24H6,tool,5,38,"{""",0.023584356531500816
codecontests_cpp_642,L16H4,no_tool,1,236,\n,0.2678792178630829
codecontests_cpp_642,L16H4,no_tool,2,0,<|im_start|>,0.09861090034246445
codecontests_cpp_642,L16H4,no_tool,3,233,\n,0.09359515458345413
codecontests_cpp_642,L16H4,no_tool,4,219, input,0.06572899967432022
codecontests_cpp_642,L16H4,no_tool,5,231,}\n,0.038160428404808044
codecontests_cpp_642,L23H6,no_tool,1,240,\n\n,0.45553556084632874
codecontests_cpp_642,L23H6,no_tool,2,0,<|im_start|>,0.3827618360519409
codecontests_cpp_642,L23H6,no_tool,3,238,\n\n,0.027889743447303772
codecontests_cpp_642,L23H6,no_tool,4,239,</think>,0.013222313486039639
codecontests_cpp_642,L23H6,no_tool,5,231,}\n,0.011684775352478027
codecontests_cpp_643,L20H5,tool,1,137, body,0.1292487531900406
codecontests_cpp_643,L20H5,tool,2,29,></,0.12369057536125183
codecontests_cpp_643,L20H5,tool,3,140,.cpp,0.08340439200401306
codecontests_cpp_643,L20H5,tool,4,234,</think>,0.06206919997930527
codecontests_cpp_643,L20H5,tool,5,0,<|im_start|>,0.05442242696881294
codecontests_cpp_643,L21H1,tool,1,0,<|im_start|>,0.6256533861160278
codecontests_cpp_643,L21H1,tool,2,112,\n,0.04014652594923973
codecontests_cpp_643,L21H1,tool,3,206,::,0.02717343531548977
codecontests_cpp_643,L21H1,tool,4,209,(const,0.019280781969428062
codecontests_cpp_643,L21H1,tool,5,38,"{""",0.013670751824975014
codecontests_cpp_643,L21H12,tool,1,112,\n,0.23200149834156036
codecontests_cpp_643,L21H12,tool,2,38,"{""",0.05747748911380768
codecontests_cpp_643,L21H12,tool,3,0,<|im_start|>,0.051722124218940735
codecontests_cpp_643,L21H12,tool,4,5,\n\n,0.047270990908145905
codecontests_cpp_643,L21H12,tool,5,28,tools,0.037827759981155396
codecontests_cpp_643,L24H6,tool,1,106,<tool_call>,0.48210740089416504
codecontests_cpp_643,L24H6,tool,2,0,<|im_start|>,0.22171515226364136
codecontests_cpp_643,L24H6,tool,3,111,<tool_call>,0.107938751578331
codecontests_cpp_643,L24H6,tool,4,131,<|im_start|>,0.03940961882472038
codecontests_cpp_643,L24H6,tool,5,38,"{""",0.023959923535585403
codecontests_cpp_643,L16H4,no_tool,1,231,\n,0.23760555684566498
codecontests_cpp_643,L16H4,no_tool,2,0,<|im_start|>,0.11115636676549911
codecontests_cpp_643,L16H4,no_tool,3,228,\n,0.08558639138936996
codecontests_cpp_643,L16H4,no_tool,4,214, input,0.07205432653427124
codecontests_cpp_643,L16H4,no_tool,5,145, definition,0.041772183030843735
codecontests_cpp_643,L23H6,no_tool,1,235,\n\n,0.4845993220806122
codecontests_cpp_643,L23H6,no_tool,2,0,<|im_start|>,0.3804723024368286
codecontests_cpp_643,L23H6,no_tool,3,233,\n\n,0.02682109735906124
codecontests_cpp_643,L23H6,no_tool,4,234,</think>,0.011963092721998692
codecontests_cpp_643,L23H6,no_tool,5,226,}\n,0.010325713083148003
codecontests_cpp_644,L20H5,tool,1,29,></,0.12119640409946442
codecontests_cpp_644,L20H5,tool,2,233,</think>,0.08899492770433426
codecontests_cpp_644,L20H5,tool,3,140,.cpp,0.07550984621047974
codecontests_cpp_644,L20H5,tool,4,225,}\n,0.05968235433101654
codecontests_cpp_644,L20H5,tool,5,0,<|im_start|>,0.05783641338348389
codecontests_cpp_644,L21H1,tool,1,0,<|im_start|>,0.5143498778343201
codecontests_cpp_644,L21H1,tool,2,112,\n,0.054158903658390045
codecontests_cpp_644,L21H1,tool,3,205,::,0.030382508412003517
codecontests_cpp_644,L21H1,tool,4,38,"{""",0.01978319324553013
codecontests_cpp_644,L21H1,tool,5,27, <,0.019137734547257423
codecontests_cpp_644,L21H12,tool,1,112,\n,0.24861782789230347
codecontests_cpp_644,L21H12,tool,2,30,tools,0.05778450891375542
codecontests_cpp_644,L21H12,tool,3,28,tools,0.05489334836602211
codecontests_cpp_644,L21H12,tool,4,5,\n\n,0.048526205122470856
codecontests_cpp_644,L21H12,tool,5,38,"{""",0.040239691734313965
codecontests_cpp_644,L24H6,tool,1,106,<tool_call>,0.5407399535179138
codecontests_cpp_644,L24H6,tool,2,0,<|im_start|>,0.1682892143726349
codecontests_cpp_644,L24H6,tool,3,111,<tool_call>,0.12929975986480713
codecontests_cpp_644,L24H6,tool,4,131,<|im_start|>,0.032417550683021545
codecontests_cpp_644,L24H6,tool,5,38,"{""",0.02285129204392433
codecontests_cpp_644,L16H4,no_tool,1,230,\n,0.29464441537857056
codecontests_cpp_644,L16H4,no_tool,2,0,<|im_start|>,0.10244783014059067
codecontests_cpp_644,L16H4,no_tool,3,227,\n,0.08309908211231232
codecontests_cpp_644,L16H4,no_tool,4,225,}\n,0.040710534900426865
codecontests_cpp_644,L16H4,no_tool,5,145, definition,0.03500310331583023
codecontests_cpp_644,L23H6,no_tool,1,234,\n\n,0.5199182629585266
codecontests_cpp_644,L23H6,no_tool,2,0,<|im_start|>,0.3652675151824951
codecontests_cpp_644,L23H6,no_tool,3,232,\n\n,0.033113934099674225
codecontests_cpp_644,L23H6,no_tool,4,225,}\n,0.008669249713420868
codecontests_cpp_644,L23H6,no_tool,5,233,</think>,0.007416596636176109
codecontests_cpp_645,L20H5,tool,1,29,></,0.118280790746212
codecontests_cpp_645,L20H5,tool,2,140,.cpp,0.10805833339691162
codecontests_cpp_645,L20H5,tool,3,137, body,0.08380887657403946
codecontests_cpp_645,L20H5,tool,4,233,</think>,0.06857544183731079
codecontests_cpp_645,L20H5,tool,5,0,<|im_start|>,0.0496346652507782
codecontests_cpp_645,L21H1,tool,1,0,<|im_start|>,0.5531354546546936
codecontests_cpp_645,L21H1,tool,2,112,\n,0.05965328961610794
codecontests_cpp_645,L21H1,tool,3,205,::,0.04073280841112137
codecontests_cpp_645,L21H1,tool,4,208,(const,0.023564720526337624
codecontests_cpp_645,L21H1,tool,5,38,"{""",0.019088897854089737
codecontests_cpp_645,L21H12,tool,1,112,\n,0.21864400804042816
codecontests_cpp_645,L21H12,tool,2,0,<|im_start|>,0.05921897292137146
codecontests_cpp_645,L21H12,tool,3,38,"{""",0.05394994094967842
codecontests_cpp_645,L21H12,tool,4,30,tools,0.04455241933465004
codecontests_cpp_645,L21H12,tool,5,28,tools,0.042875196784734726
codecontests_cpp_645,L24H6,tool,1,106,<tool_call>,0.507983922958374
codecontests_cpp_645,L24H6,tool,2,0,<|im_start|>,0.21247978508472443
codecontests_cpp_645,L24H6,tool,3,111,<tool_call>,0.10075896233320236
codecontests_cpp_645,L24H6,tool,4,38,"{""",0.029716623947024345
codecontests_cpp_645,L24H6,tool,5,131,<|im_start|>,0.02692955732345581
codecontests_cpp_645,L16H4,no_tool,1,230,\n,0.32683852314949036
codecontests_cpp_645,L16H4,no_tool,2,0,<|im_start|>,0.11756585538387299
codecontests_cpp_645,L16H4,no_tool,3,227,\n,0.07793732732534409
codecontests_cpp_645,L16H4,no_tool,4,213, input,0.049275074154138565
codecontests_cpp_645,L16H4,no_tool,5,225,}\n,0.036013610661029816
codecontests_cpp_645,L23H6,no_tool,1,234,\n\n,0.5356945395469666
codecontests_cpp_645,L23H6,no_tool,2,0,<|im_start|>,0.34942784905433655
codecontests_cpp_645,L23H6,no_tool,3,232,\n\n,0.03381776064634323
codecontests_cpp_645,L23H6,no_tool,4,225,}\n,0.010153468698263168
codecontests_cpp_645,L23H6,no_tool,5,233,</think>,0.006986853666603565
codecontests_cpp_646,L20H5,tool,1,29,></,0.182768315076828
codecontests_cpp_646,L20H5,tool,2,137, body,0.08641140162944794
codecontests_cpp_646,L20H5,tool,3,140,.cpp,0.0852130800485611
codecontests_cpp_646,L20H5,tool,4,276,</think>,0.0563112311065197
codecontests_cpp_646,L20H5,tool,5,97, json,0.04690280929207802
codecontests_cpp_646,L21H1,tool,1,0,<|im_start|>,0.4871116876602173
codecontests_cpp_646,L21H1,tool,2,112,\n,0.08735989034175873
codecontests_cpp_646,L21H1,tool,3,248,::,0.03506805747747421
codecontests_cpp_646,L21H1,tool,4,251,(const,0.03374914079904556
codecontests_cpp_646,L21H1,tool,5,27, <,0.02533874846994877
codecontests_cpp_646,L21H12,tool,1,112,\n,0.2115827202796936
codecontests_cpp_646,L21H12,tool,2,28,tools,0.05526407063007355
codecontests_cpp_646,L21H12,tool,3,0,<|im_start|>,0.051969487220048904
codecontests_cpp_646,L21H12,tool,4,30,tools,0.04347728192806244
codecontests_cpp_646,L21H12,tool,5,38,"{""",0.04124134033918381
codecontests_cpp_646,L24H6,tool,1,106,<tool_call>,0.5145623087882996
codecontests_cpp_646,L24H6,tool,2,0,<|im_start|>,0.22421114146709442
codecontests_cpp_646,L24H6,tool,3,111,<tool_call>,0.1135544702410698
codecontests_cpp_646,L24H6,tool,4,38,"{""",0.026311729103326797
codecontests_cpp_646,L24H6,tool,5,131,<|im_start|>,0.0167511235922575
codecontests_cpp_646,L16H4,no_tool,1,273,\n,0.3028789162635803
codecontests_cpp_646,L16H4,no_tool,2,0,<|im_start|>,0.1152750626206398
codecontests_cpp_646,L16H4,no_tool,3,270,\n,0.07445131242275238
codecontests_cpp_646,L16H4,no_tool,4,268,}\n,0.0728333368897438
codecontests_cpp_646,L16H4,no_tool,5,257,),0.04284652695059776
codecontests_cpp_646,L23H6,no_tool,1,277,\n\n,0.49086838960647583
codecontests_cpp_646,L23H6,no_tool,2,0,<|im_start|>,0.39538195729255676
codecontests_cpp_646,L23H6,no_tool,3,275,\n\n,0.029312780126929283
codecontests_cpp_646,L23H6,no_tool,4,268,}\n,0.008242242969572544
codecontests_cpp_646,L23H6,no_tool,5,112,\n,0.007466825656592846
codecontests_cpp_647,L20H5,tool,1,29,></,0.13924136757850647
codecontests_cpp_647,L20H5,tool,2,137, body,0.10457378625869751
codecontests_cpp_647,L20H5,tool,3,308,</think>,0.08721291273832321
codecontests_cpp_647,L20H5,tool,4,140,.cpp,0.08282872289419174
codecontests_cpp_647,L20H5,tool,5,0,<|im_start|>,0.04557602107524872
codecontests_cpp_647,L21H1,tool,1,0,<|im_start|>,0.48159849643707275
codecontests_cpp_647,L21H1,tool,2,112,\n,0.09757784008979797
codecontests_cpp_647,L21H1,tool,3,280,::,0.027921587228775024
codecontests_cpp_647,L21H1,tool,4,27, <,0.023331496864557266
codecontests_cpp_647,L21H1,tool,5,283,(const,0.020421715453267097
codecontests_cpp_647,L21H12,tool,1,112,\n,0.2776497006416321
codecontests_cpp_647,L21H12,tool,2,28,tools,0.047548215836286545
codecontests_cpp_647,L21H12,tool,3,0,<|im_start|>,0.04177401587367058
codecontests_cpp_647,L21H12,tool,4,5,\n\n,0.040094293653964996
codecontests_cpp_647,L21H12,tool,5,113,"{""",0.039102476090192795
codecontests_cpp_647,L24H6,tool,1,106,<tool_call>,0.5514287352561951
codecontests_cpp_647,L24H6,tool,2,0,<|im_start|>,0.23020952939987183
codecontests_cpp_647,L24H6,tool,3,111,<tool_call>,0.10526549816131592
codecontests_cpp_647,L24H6,tool,4,131,<|im_start|>,0.016991470009088516
codecontests_cpp_647,L24H6,tool,5,1,system,0.012704680673778057
codecontests_cpp_647,L16H4,no_tool,1,305,\n,0.2755918502807617
codecontests_cpp_647,L16H4,no_tool,2,0,<|im_start|>,0.09418115019798279
codecontests_cpp_647,L16H4,no_tool,3,302,\n,0.07881859689950943
codecontests_cpp_647,L16H4,no_tool,4,288, input,0.06848224997520447
codecontests_cpp_647,L16H4,no_tool,5,300,}\n,0.06045745313167572
codecontests_cpp_647,L23H6,no_tool,1,309,\n\n,0.4519110918045044
codecontests_cpp_647,L23H6,no_tool,2,0,<|im_start|>,0.42852726578712463
codecontests_cpp_647,L23H6,no_tool,3,307,\n\n,0.023141056299209595
codecontests_cpp_647,L23H6,no_tool,4,308,</think>,0.009867219254374504
codecontests_cpp_647,L23H6,no_tool,5,112,\n,0.008269552141427994
codecontests_cpp_648,L20H5,tool,1,29,></,0.14240632951259613
codecontests_cpp_648,L20H5,tool,2,137, body,0.11095387488603592
codecontests_cpp_648,L20H5,tool,3,140,.cpp,0.08373057097196579
codecontests_cpp_648,L20H5,tool,4,0,<|im_start|>,0.07272758334875107
codecontests_cpp_648,L20H5,tool,5,282,</think>,0.06746329367160797
codecontests_cpp_648,L21H1,tool,1,0,<|im_start|>,0.5420517921447754
codecontests_cpp_648,L21H1,tool,2,112,\n,0.06252877414226532
codecontests_cpp_648,L21H1,tool,3,27, <,0.019303714856505394
codecontests_cpp_648,L21H1,tool,4,254,::,0.019107481464743614
codecontests_cpp_648,L21H1,tool,5,38,"{""",0.01737956888973713
codecontests_cpp_648,L21H12,tool,1,112,\n,0.2100796401500702
codecontests_cpp_648,L21H12,tool,2,0,<|im_start|>,0.06576374918222427
codecontests_cpp_648,L21H12,tool,3,28,tools,0.05050795525312424
codecontests_cpp_648,L21H12,tool,4,38,"{""",0.04296327382326126
codecontests_cpp_648,L21H12,tool,5,5,\n\n,0.04088878259062767
codecontests_cpp_648,L24H6,tool,1,106,<tool_call>,0.4862135350704193
codecontests_cpp_648,L24H6,tool,2,0,<|im_start|>,0.22641173005104065
codecontests_cpp_648,L24H6,tool,3,111,<tool_call>,0.11467380821704865
codecontests_cpp_648,L24H6,tool,4,131,<|im_start|>,0.02684697136282921
codecontests_cpp_648,L24H6,tool,5,38,"{""",0.021751875057816505
codecontests_cpp_648,L16H4,no_tool,1,279,\n,0.3257153630256653
codecontests_cpp_648,L16H4,no_tool,2,0,<|im_start|>,0.09112303704023361
codecontests_cpp_648,L16H4,no_tool,3,276,\n,0.06806022673845291
codecontests_cpp_648,L16H4,no_tool,4,274,}\n,0.05783753842115402
codecontests_cpp_648,L16H4,no_tool,5,270,\n,0.04680080711841583
codecontests_cpp_648,L23H6,no_tool,1,0,<|im_start|>,0.4405895471572876
codecontests_cpp_648,L23H6,no_tool,2,283,\n\n,0.4041057229042053
codecontests_cpp_648,L23H6,no_tool,3,281,\n\n,0.027057286351919174
codecontests_cpp_648,L23H6,no_tool,4,274,}\n,0.011920480988919735
codecontests_cpp_648,L23H6,no_tool,5,282,</think>,0.010639185085892677
codecontests_cpp_649,L20H5,tool,1,140,.cpp,0.1596166491508484
codecontests_cpp_649,L20H5,tool,2,137, body,0.10278858989477158
codecontests_cpp_649,L20H5,tool,3,29,></,0.08989866077899933
codecontests_cpp_649,L20H5,tool,4,222,}\n,0.049661435186862946
codecontests_cpp_649,L20H5,tool,5,97, json,0.04388466104865074
codecontests_cpp_649,L21H1,tool,1,0,<|im_start|>,0.5226840376853943
codecontests_cpp_649,L21H1,tool,2,112,\n,0.03376035764813423
codecontests_cpp_649,L21H1,tool,3,202,::,0.03264794126152992
codecontests_cpp_649,L21H1,tool,4,205,(const,0.025823641568422318
codecontests_cpp_649,L21H1,tool,5,152,Compute,0.021818164736032486
codecontests_cpp_649,L21H12,tool,1,112,\n,0.16653446853160858
codecontests_cpp_649,L21H12,tool,2,0,<|im_start|>,0.08344406634569168
codecontests_cpp_649,L21H12,tool,3,28,tools,0.05275288596749306
codecontests_cpp_649,L21H12,tool,4,5,\n\n,0.045503027737140656
codecontests_cpp_649,L21H12,tool,5,38,"{""",0.039508916437625885
codecontests_cpp_649,L24H6,tool,1,106,<tool_call>,0.45843416452407837
codecontests_cpp_649,L24H6,tool,2,0,<|im_start|>,0.21971632540225983
codecontests_cpp_649,L24H6,tool,3,111,<tool_call>,0.11828608810901642
codecontests_cpp_649,L24H6,tool,4,131,<|im_start|>,0.03231027349829674
codecontests_cpp_649,L24H6,tool,5,38,"{""",0.025161057710647583
codecontests_cpp_649,L16H4,no_tool,1,227,\n,0.24268606305122375
codecontests_cpp_649,L16H4,no_tool,2,0,<|im_start|>,0.11041294038295746
codecontests_cpp_649,L16H4,no_tool,3,210, input,0.10688890516757965
codecontests_cpp_649,L16H4,no_tool,4,224,\n,0.09455321729183197
codecontests_cpp_649,L16H4,no_tool,5,145, definition,0.04824642091989517
codecontests_cpp_649,L23H6,no_tool,1,231,\n\n,0.45339828729629517
codecontests_cpp_649,L23H6,no_tool,2,0,<|im_start|>,0.38865476846694946
codecontests_cpp_649,L23H6,no_tool,3,229,\n\n,0.032887186855077744
codecontests_cpp_649,L23H6,no_tool,4,230,</think>,0.013944422826170921
codecontests_cpp_649,L23H6,no_tool,5,222,}\n,0.011115968227386475
codecontests_cpp_650,L20H5,tool,1,29,></,0.12337568402290344
codecontests_cpp_650,L20H5,tool,2,137, body,0.09815021604299545
codecontests_cpp_650,L20H5,tool,3,140,.cpp,0.09334278851747513
codecontests_cpp_650,L20H5,tool,4,345,}\n,0.05115743726491928
codecontests_cpp_650,L20H5,tool,5,0,<|im_start|>,0.038166604936122894
codecontests_cpp_650,L21H1,tool,1,0,<|im_start|>,0.3911084532737732
codecontests_cpp_650,L21H1,tool,2,112,\n,0.06158202886581421
codecontests_cpp_650,L21H1,tool,3,325,::,0.034868258982896805
codecontests_cpp_650,L21H1,tool,4,135, the,0.027367988601326942
codecontests_cpp_650,L21H1,tool,5,27, <,0.027222013100981712
codecontests_cpp_650,L21H12,tool,1,112,\n,0.17025071382522583
codecontests_cpp_650,L21H12,tool,2,0,<|im_start|>,0.07635264843702316
codecontests_cpp_650,L21H12,tool,3,28,tools,0.062401365488767624
codecontests_cpp_650,L21H12,tool,4,30,tools,0.054653748869895935
codecontests_cpp_650,L21H12,tool,5,5,\n\n,0.05149264261126518
codecontests_cpp_650,L24H6,tool,1,106,<tool_call>,0.5006570219993591
codecontests_cpp_650,L24H6,tool,2,0,<|im_start|>,0.21857136487960815
codecontests_cpp_650,L24H6,tool,3,111,<tool_call>,0.12780353426933289
codecontests_cpp_650,L24H6,tool,4,131,<|im_start|>,0.01902240701019764
codecontests_cpp_650,L24H6,tool,5,38,"{""",0.017251966521143913
codecontests_cpp_650,L16H4,no_tool,1,350,\n,0.24085085093975067
codecontests_cpp_650,L16H4,no_tool,2,0,<|im_start|>,0.1675349920988083
codecontests_cpp_650,L16H4,no_tool,3,345,}\n,0.05256125330924988
codecontests_cpp_650,L16H4,no_tool,4,347,\n,0.05171652138233185
codecontests_cpp_650,L16H4,no_tool,5,352,\n\n,0.0465264692902565
codecontests_cpp_650,L23H6,no_tool,1,354,\n\n,0.5086355209350586
codecontests_cpp_650,L23H6,no_tool,2,0,<|im_start|>,0.3629317879676819
codecontests_cpp_650,L23H6,no_tool,3,352,\n\n,0.028984148055315018
codecontests_cpp_650,L23H6,no_tool,4,353,</think>,0.010753385722637177
codecontests_cpp_650,L23H6,no_tool,5,345,}\n,0.008794460445642471
codecontests_cpp_652,L20H5,tool,1,29,></,0.16270896792411804
codecontests_cpp_652,L20H5,tool,2,141,.cpp,0.09542916715145111
codecontests_cpp_652,L20H5,tool,3,262,}\n,0.0512891560792923
codecontests_cpp_652,L20H5,tool,4,27, <,0.04835118353366852
codecontests_cpp_652,L20H5,tool,5,138, body,0.048297218978405
codecontests_cpp_652,L21H1,tool,1,0,<|im_start|>,0.5249170660972595
codecontests_cpp_652,L21H1,tool,2,112,\n,0.04756191372871399
codecontests_cpp_652,L21H1,tool,3,242,::,0.03944751247763634
codecontests_cpp_652,L21H1,tool,4,245,(const,0.02414933778345585
codecontests_cpp_652,L21H1,tool,5,27, <,0.019043108448386192
codecontests_cpp_652,L21H12,tool,1,112,\n,0.15426333248615265
codecontests_cpp_652,L21H12,tool,2,0,<|im_start|>,0.06346635520458221
codecontests_cpp_652,L21H12,tool,3,30,tools,0.05815808102488518
codecontests_cpp_652,L21H12,tool,4,29,></,0.05297277867794037
codecontests_cpp_652,L21H12,tool,5,5,\n\n,0.0492868572473526
codecontests_cpp_652,L24H6,tool,1,106,<tool_call>,0.44421717524528503
codecontests_cpp_652,L24H6,tool,2,0,<|im_start|>,0.2646465003490448
codecontests_cpp_652,L24H6,tool,3,111,<tool_call>,0.10418716073036194
codecontests_cpp_652,L24H6,tool,4,38,"{""",0.027655042707920074
codecontests_cpp_652,L24H6,tool,5,131,<|im_start|>,0.020737318322062492
codecontests_cpp_652,L16H4,no_tool,1,267,\n,0.3269302546977997
codecontests_cpp_652,L16H4,no_tool,2,0,<|im_start|>,0.08670525997877121
codecontests_cpp_652,L16H4,no_tool,3,264,\n,0.07377023994922638
codecontests_cpp_652,L16H4,no_tool,4,250, input,0.06090472266077995
codecontests_cpp_652,L16H4,no_tool,5,262,}\n,0.05997512489557266
codecontests_cpp_652,L23H6,no_tool,1,271,\n\n,0.4579342305660248
codecontests_cpp_652,L23H6,no_tool,2,0,<|im_start|>,0.39354681968688965
codecontests_cpp_652,L23H6,no_tool,3,269,\n\n,0.02460857294499874
codecontests_cpp_652,L23H6,no_tool,4,262,}\n,0.016281135380268097
codecontests_cpp_652,L23H6,no_tool,5,270,</think>,0.011668995022773743
codecontests_cpp_653,L20H5,tool,1,140,.cpp,0.15222199261188507
codecontests_cpp_653,L20H5,tool,2,29,></,0.131109356880188
codecontests_cpp_653,L20H5,tool,3,137, body,0.08403025567531586
codecontests_cpp_653,L20H5,tool,4,271,</think>,0.058966245502233505
codecontests_cpp_653,L20H5,tool,5,263,}\n,0.050140026956796646
codecontests_cpp_653,L21H1,tool,1,0,<|im_start|>,0.4480452239513397
codecontests_cpp_653,L21H1,tool,2,112,\n,0.06320954114198685
codecontests_cpp_653,L21H1,tool,3,243,::,0.04611402377486229
codecontests_cpp_653,L21H1,tool,4,246,(const,0.02472459338605404
codecontests_cpp_653,L21H1,tool,5,27, <,0.024010885506868362
codecontests_cpp_653,L21H12,tool,1,112,\n,0.2606821656227112
codecontests_cpp_653,L21H12,tool,2,28,tools,0.050543107092380524
codecontests_cpp_653,L21H12,tool,3,0,<|im_start|>,0.046123847365379333
codecontests_cpp_653,L21H12,tool,4,5,\n\n,0.03735561668872833
codecontests_cpp_653,L21H12,tool,5,38,"{""",0.036931078881025314
codecontests_cpp_653,L24H6,tool,1,106,<tool_call>,0.5962622761726379
codecontests_cpp_653,L24H6,tool,2,0,<|im_start|>,0.14626172184944153
codecontests_cpp_653,L24H6,tool,3,111,<tool_call>,0.13817507028579712
