sample_id,variant,frame,delivery_object,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1,l2h14_opening_density,l2h14_object_density
codecontests_java_321,develop_below,develop,below,-1.6875,0.0,-1.6875,False,True,0.01642421819269657,0.030398689210414886
mbpp_python_321,write_file,write,file,0.0,-2.3125,2.3125,True,False,0.02805141545832157,0.0072868019342422485
mbpp_python_321,write_below,write,below,-0.06396484375,-1.390625,1.32666015625,True,False,0.026563189923763275,0.03327501192688942
mbpp_python_321,develop_file,develop,file,-2.234375,-0.04296875,-2.19140625,False,True,0.0179996807128191,0.009069807827472687
mbpp_python_321,develop_below,develop,below,-1.78125,0.0,-1.78125,False,True,0.01674746721982956,0.03002353198826313
apps_python_322,write_file,write,file,0.0,-2.34375,2.34375,True,False,0.01832360215485096,0.009373304434120655
apps_python_322,write_below,write,below,-1.3984375,-0.2021484375,-1.1962890625,False,True,0.02475310117006302,0.0531124509871006
apps_python_322,develop_file,develop,file,-2.125,-0.06884765625,-2.05615234375,False,True,0.010685496963560581,0.011505375616252422
apps_python_322,develop_below,develop,below,-4.3125,0.0,-4.3125,False,True,0.016373196616768837,0.046629976481199265
codecontests_cpp_322,write_file,write,file,0.0,-3.375,3.375,True,False,0.039392050355672836,0.009359396062791348
codecontests_cpp_322,write_below,write,below,-0.248046875,-1.1796875,0.931640625,True,False,0.039547406136989594,0.04765371233224869
codecontests_cpp_322,develop_file,develop,file,-4.71875,-0.0185546875,-4.7001953125,False,True,0.030240289866924286,0.010013186372816563
codecontests_cpp_322,develop_below,develop,below,-6.40625,0.0,-6.40625,False,True,0.026674071326851845,0.03954307734966278
codecontests_java_322,write_file,write,file,0.0,-1.0546875,1.0546875,True,False,0.03437064588069916,0.00580947520211339
codecontests_java_322,write_below,write,below,-0.59765625,-3.265625,2.66796875,True,False,0.03217115253210068,0.06091490760445595
codecontests_java_322,develop_file,develop,file,-5.0,-0.06298828125,-4.93701171875,False,True,0.02263042889535427,0.0068351104855537415
codecontests_java_322,develop_below,develop,below,-3.71875,0.0,-3.71875,False,True,0.02060711570084095,0.05540379509329796
apps_python_323,write_file,write,file,0.0,-1.59375,1.59375,True,False,0.025458626449108124,0.007319932337850332
apps_python_323,write_below,write,below,-0.6875,-0.2216796875,-0.4658203125,False,True,0.028991680592298508,0.029888736084103584
apps_python_323,develop_file,develop,file,-1.6328125,-0.23828125,-1.39453125,False,True,0.017204906791448593,0.009095355868339539
apps_python_323,develop_below,develop,below,-3.359375,0.0,-3.359375,False,True,0.01875583454966545,0.024773135781288147
codecontests_cpp_323,write_file,write,file,0.0,-2.25,2.25,True,False,0.029367540031671524,0.009584395214915276
codecontests_cpp_323,write_below,write,below,-0.09765625,-1.1171875,1.01953125,True,False,0.02404942363500595,0.04192660376429558
codecontests_cpp_323,develop_file,develop,file,-2.140625,-0.039794921875,-2.100830078125,False,True,0.017754213884472847,0.010719004087150097
codecontests_cpp_323,develop_below,develop,below,-1.9921875,0.0,-1.9921875,False,True,0.013343404047191143,0.03523661941289902
codecontests_java_323,write_file,write,file,0.0,-0.77734375,0.77734375,True,False,0.026963740587234497,0.005903226789087057
codecontests_java_323,write_below,write,below,-0.09375,-0.48046875,0.38671875,False,True,0.028347564861178398,0.0432555116713047
codecontests_java_323,develop_file,develop,file,-3.78125,-0.053466796875,-3.727783203125,False,True,0.015038583427667618,0.007173208985477686
codecontests_java_323,develop_below,develop,below,-2.53125,0.0,-2.53125,False,True,0.01809588074684143,0.037349071353673935
apps_python_324,write_file,write,file,0.0,-1.828125,1.828125,True,False,0.02588196098804474,0.007282614707946777
apps_python_324,write_below,write,below,-0.12353515625,-0.9609375,0.83740234375,True,False,0.02234014682471752,0.04097416624426842
apps_python_324,develop_file,develop,file,-3.21875,-0.01397705078125,-3.20477294921875,False,True,0.015428305603563786,0.008959137834608555
apps_python_324,develop_below,develop,below,-3.75,0.0,-3.75,False,True,0.014249123632907867,0.034025661647319794
codecontests_java_324,write_file,write,file,0.0,-0.49609375,0.49609375,False,True,0.02490144409239292,0.005540738347917795
codecontests_java_324,write_below,write,below,-0.421875,-1.5625,1.140625,True,False,0.02508346363902092,0.05077135190367699
codecontests_java_324,develop_file,develop,file,-4.6875,-0.047119140625,-4.640380859375,False,True,0.01488739624619484,0.006448499392718077
codecontests_java_324,develop_below,develop,below,-2.84375,0.0,-2.84375,False,True,0.014350377954542637,0.0425887294113636
apps_python_325,write_file,write,file,0.0,-1.03125,1.03125,False,True,0.03683856502175331,0.00817916076630354
apps_python_325,write_below,write,below,-1.2421875,-0.01544189453125,-1.22674560546875,False,True,0.036770280450582504,0.054048243910074234
apps_python_325,develop_file,develop,file,-1.484375,-0.609375,-0.875,False,True,0.029015282168984413,0.009905374608933926
apps_python_325,develop_below,develop,below,-2.1875,0.0,-2.1875,False,True,0.026587141677737236,0.04925559088587761
codecontests_java_325,write_file,write,file,0.0,-1.1796875,1.1796875,True,False,0.025885606184601784,0.005590955261141062
codecontests_java_325,write_below,write,below,-0.65625,-3.875,3.21875,True,False,0.028917279094457626,0.034973859786987305
codecontests_java_325,develop_file,develop,file,-5.21875,-0.203125,-5.015625,False,True,0.014822222292423248,0.006577998865395784
codecontests_java_325,develop_below,develop,below,-1.84375,0.0,-1.84375,False,True,0.016091952100396156,0.02734297700226307
mbpp_python_325,write_file,write,file,0.0,-1.5703125,1.5703125,True,False,0.024812845513224602,0.006221190094947815
mbpp_python_325,write_below,write,below,-0.279296875,-0.369140625,0.08984375,False,True,0.023559410125017166,0.04066816344857216
mbpp_python_325,develop_file,develop,file,-2.078125,-0.126953125,-1.951171875,False,True,0.0136124137789011,0.00795795675367117
mbpp_python_325,develop_below,develop,below,-2.15625,0.0,-2.15625,False,True,0.014023862779140472,0.035496920347213745
apps_python_326,write_file,write,file,0.0,-1.390625,1.390625,False,True,0.02715001441538334,0.007193871308118105
apps_python_326,write_below,write,below,-0.95703125,-0.1015625,-0.85546875,False,True,0.02578403800725937,0.031772010028362274
apps_python_326,develop_file,develop,file,-1.6953125,-0.34375,-1.3515625,False,True,0.01825193129479885,0.00906242337077856
apps_python_326,develop_below,develop,below,-2.6875,0.0,-2.6875,False,True,0.01736617647111416,0.02794559672474861
codecontests_cpp_326,write_file,write,file,0.0,-1.9453125,1.9453125,True,False,0.03093027137219906,0.010916457511484623
codecontests_cpp_326,write_below,write,below,-1.0,-0.3046875,-0.6953125,False,True,0.030329613015055656,0.04732220992445946
codecontests_cpp_326,develop_file,develop,file,-5.15625,-0.10888671875,-5.04736328125,False,True,0.019273316487669945,0.012284718453884125
codecontests_cpp_326,develop_below,develop,below,-5.53125,0.0,-5.53125,False,True,0.019399520009756088,0.03828263655304909
codecontests_java_326,write_file,write,file,0.0,-0.302734375,0.302734375,False,True,0.026858462020754814,0.005167161580175161
codecontests_java_326,write_below,write,below,-0.05615234375,-0.1259765625,0.06982421875,False,True,0.02755909040570259,0.034377846866846085
codecontests_java_326,develop_file,develop,file,-1.0234375,-0.0107421875,-1.0126953125,False,True,0.016020970419049263,0.0061915572732687
codecontests_java_326,develop_below,develop,below,-0.9140625,0.0,-0.9140625,False,True,0.01711810939013958,0.027782704681158066
apps_python_327,write_file,write,file,0.0,-0.70703125,0.70703125,False,True,0.02705271542072296,0.0065505714155733585
apps_python_327,write_below,write,below,-1.140625,-0.03173828125,-1.10888671875,False,True,0.02421816997230053,0.03284401819109917
apps_python_327,develop_file,develop,file,-1.0234375,-0.08544921875,-0.93798828125,False,True,0.0178313460201025,0.008149114437401295
apps_python_327,develop_below,develop,below,-2.484375,0.0,-2.484375,False,True,0.014913732185959816,0.027201425284147263
codecontests_cpp_327,write_file,write,file,0.0,-2.125,2.125,True,False,0.03134419023990631,0.010455702431499958
codecontests_cpp_327,write_below,write,below,-0.06396484375,-1.359375,1.29541015625,True,False,0.027073536068201065,0.04647359251976013
codecontests_cpp_327,develop_file,develop,file,-2.921875,-0.028076171875,-2.893798828125,False,True,0.018872616812586784,0.01155253779143095
codecontests_cpp_327,develop_below,develop,below,-5.875,0.0,-5.875,False,True,0.016397731378674507,0.03792126104235649
codecontests_java_327,write_file,write,file,0.0,-0.091796875,0.091796875,False,True,0.02885981649160385,0.005242266226559877
codecontests_java_327,write_below,write,below,-0.40234375,-0.5546875,0.15234375,False,True,0.02946440689265728,0.03704516217112541
codecontests_java_327,develop_file,develop,file,-0.392578125,-0.035400390625,-0.357177734375,False,True,0.016647106036543846,0.00634555472061038
codecontests_java_327,develop_below,develop,below,-0.154296875,0.0,-0.154296875,False,True,0.01750570349395275,0.029655463993549347
mbpp_python_327,write_file,write,file,0.0,-1.1015625,1.1015625,True,False,0.026631826534867287,0.00617224583402276
mbpp_python_327,write_below,write,below,-0.28515625,-0.357421875,0.072265625,False,True,0.02259203791618347,0.029435772448778152
mbpp_python_327,develop_file,develop,file,-2.09375,-0.049072265625,-2.044677734375,False,True,0.017007771879434586,0.007632136344909668
mbpp_python_327,develop_below,develop,below,-2.34375,0.0,-2.34375,False,True,0.013761376030743122,0.025600159540772438
apps_python_328,write_file,write,file,0.0,-1.53125,1.53125,True,False,0.026695948094129562,0.00907205045223236
apps_python_328,write_below,write,below,-0.5,-0.33984375,-0.16015625,False,True,0.02649969793856144,0.04542188718914986
apps_python_328,develop_file,develop,file,-2.8125,-0.0230712890625,-2.7894287109375,False,True,0.017391027882695198,0.010945488698780537
apps_python_328,develop_below,develop,below,-3.3125,0.0,-3.3125,False,True,0.016938989982008934,0.03707844018936157
codecontests_cpp_328,write_file,write,file,0.0,-1.4140625,1.4140625,True,False,0.03716734051704407,0.010823923163115978
codecontests_cpp_328,write_below,write,below,-1.4921875,-0.091796875,-1.400390625,False,True,0.038729868829250336,0.07257550954818726
codecontests_cpp_328,develop_file,develop,file,-2.828125,-0.0308837890625,-2.7972412109375,False,True,0.02546517364680767,0.012340821325778961
codecontests_cpp_328,develop_below,develop,below,-3.890625,0.0,-3.890625,False,True,0.028553320094943047,0.06656517833471298
codecontests_java_328,write_file,write,file,0.0,-0.12158203125,0.12158203125,False,True,0.027616532519459724,0.005389743018895388
codecontests_java_328,write_below,write,below,-0.037109375,-0.10546875,0.068359375,False,True,0.02719147503376007,0.04440150037407875
codecontests_java_328,develop_file,develop,file,-0.10693359375,-0.03271484375,-0.07421875,False,True,0.01759849488735199,0.006493687629699707
codecontests_java_328,develop_below,develop,below,-0.08984375,0.0,-0.08984375,False,True,0.016744431108236313,0.03437671437859535
apps_python_329,write_file,write,file,0.0,-1.609375,1.609375,True,False,0.025522269308567047,0.00858288537710905
apps_python_329,write_below,write,below,-0.07763671875,-0.87890625,0.80126953125,True,False,0.02693895436823368,0.041721802204847336
apps_python_329,develop_file,develop,file,-0.99609375,-0.1044921875,-0.8916015625,False,True,0.016662394627928734,0.01015306357294321
apps_python_329,develop_below,develop,below,-1.96875,0.0,-1.96875,False,True,0.017161794006824493,0.03403881937265396
codecontests_cpp_329,write_file,write,file,0.0,-3.546875,3.546875,True,False,0.026122940704226494,0.010288900695741177
codecontests_cpp_329,write_below,write,below,-0.01416015625,-2.765625,2.75146484375,True,False,0.029676496982574463,0.03549080342054367
codecontests_cpp_329,develop_file,develop,file,-2.59375,-0.080078125,-2.513671875,False,True,0.01565788872539997,0.01135018840432167
codecontests_cpp_329,develop_below,develop,below,-6.34375,0.0,-6.34375,False,True,0.01761993207037449,0.028201516717672348
codecontests_java_329,write_file,write,file,0.0,-0.9296875,0.9296875,True,False,0.025638103485107422,0.005771119147539139
codecontests_java_329,write_below,write,below,-0.388671875,-2.59375,2.205078125,True,False,0.027527902275323868,0.04773164540529251
codecontests_java_329,develop_file,develop,file,-4.5625,-0.5859375,-3.9765625,False,True,0.014039499685168266,0.007205489557236433
codecontests_java_329,develop_below,develop,below,-0.9609375,0.0,-0.9609375,False,True,0.017170587554574013,0.040347035974264145
apps_python_330,write_file,write,file,0.0,-0.828125,0.828125,True,False,0.021258419379591942,0.008123984560370445
apps_python_330,write_below,write,below,-0.443359375,-0.1572265625,-0.2861328125,False,True,0.02275785617530346,0.047184254974126816
apps_python_330,develop_file,develop,file,-1.3125,-0.039306640625,-1.273193359375,False,True,0.012637389823794365,0.009683113545179367
apps_python_330,develop_below,develop,below,-2.203125,0.0,-2.203125,False,True,0.013904977589845657,0.04156488925218582
codecontests_cpp_330,write_file,write,file,0.0,-1.4609375,1.4609375,True,False,0.03039644844830036,0.00960012711584568
codecontests_cpp_330,write_below,write,below,-0.76953125,-0.322265625,-0.447265625,False,True,0.02635812573134899,0.038800839334726334
codecontests_cpp_330,develop_file,develop,file,-3.921875,-0.05419921875,-3.86767578125,False,True,0.01748029701411724,0.010474756360054016
codecontests_cpp_330,develop_below,develop,below,-5.5625,0.0,-5.5625,False,True,0.015859665349125862,0.03093312308192253
codecontests_java_330,write_file,write,file,0.0,-1.3203125,1.3203125,True,False,0.023479443043470383,0.005561294499784708
codecontests_java_330,write_below,write,below,-0.01507568359375,-1.2109375,1.19586181640625,True,False,0.025990882888436317,0.04634522646665573
codecontests_java_330,develop_file,develop,file,-5.4375,-0.1181640625,-5.3193359375,False,True,0.012877794913947582,0.006834699306637049
codecontests_java_330,develop_below,develop,below,-2.609375,0.0,-2.609375,False,True,0.015906894579529762,0.038944944739341736
apps_python_331,write_file,write,file,0.0,-1.265625,1.265625,True,False,0.022091805934906006,0.008604682050645351
apps_python_331,write_below,write,below,-1.6875,-0.11279296875,-1.57470703125,False,True,0.018276536837220192,0.05882902815937996
apps_python_331,develop_file,develop,file,-3.90625,-0.10986328125,-3.79638671875,False,True,0.01342663262039423,0.010023626498878002
apps_python_331,develop_below,develop,below,-5.1875,0.0,-5.1875,False,True,0.010879180394113064,0.05089997872710228
codecontests_java_331,write_file,write,file,0.0,-0.33984375,0.33984375,False,True,0.021771088242530823,0.00602611294016242
codecontests_java_331,write_below,write,below,-1.28125,-2.359375,1.078125,True,False,0.028055427595973015,0.04707000032067299
codecontests_java_331,develop_file,develop,file,-1.4921875,-0.0201416015625,-1.4720458984375,False,True,0.012366309762001038,0.007215650286525488
codecontests_java_331,develop_below,develop,below,-0.875,0.0,-0.875,False,True,0.017652539536356926,0.03945763409137726
apps_python_332,write_file,write,file,0.0,-1.078125,1.078125,True,False,0.02189829759299755,0.008319144137203693
apps_python_332,write_below,write,below,-0.01190185546875,-0.9921875,0.98028564453125,True,False,0.02570936642587185,0.03560328111052513
apps_python_332,develop_file,develop,file,-1.1484375,-0.043212890625,-1.105224609375,False,True,0.012721499428153038,0.010003159753978252
apps_python_332,develop_below,develop,below,-2.5625,0.0,-2.5625,False,True,0.014899476431310177,0.028486160561442375
codecontests_cpp_332,write_file,write,file,0.0,-1.0078125,1.0078125,True,False,0.027783989906311035,0.010812257416546345
codecontests_cpp_332,write_below,write,below,-0.7734375,-0.1494140625,-0.6240234375,False,True,0.02862497791647911,0.051064006984233856
codecontests_cpp_332,develop_file,develop,file,-2.859375,-0.0203857421875,-2.8389892578125,False,True,0.017342660576105118,0.012310109101235867
codecontests_cpp_332,develop_below,develop,below,-5.0,0.0,-5.0,False,True,0.01936613768339157,0.04143836721777916
codecontests_java_332,write_file,write,file,0.0,-0.1796875,0.1796875,False,True,0.030612951144576073,0.005209123250097036
codecontests_java_332,write_below,write,below,-0.75390625,-1.2421875,0.48828125,True,False,0.026134390383958817,0.03993108868598938
codecontests_java_332,develop_file,develop,file,-1.265625,-0.0303955078125,-1.2352294921875,False,True,0.017593033611774445,0.006248939782381058
codecontests_java_332,develop_below,develop,below,-0.3984375,0.0,-0.3984375,False,True,0.015629369765520096,0.032166387885808945
apps_python_333,write_file,write,file,0.0,-2.1875,2.1875,True,False,0.03214123100042343,0.00940950307995081
apps_python_333,write_below,write,below,-0.02490234375,-1.5703125,1.54541015625,True,False,0.030344881117343903,0.06667990982532501
apps_python_333,develop_file,develop,file,-3.734375,-0.04931640625,-3.68505859375,False,True,0.024529945105314255,0.011424984782934189
apps_python_333,develop_below,develop,below,-2.640625,0.0,-2.640625,False,True,0.02314925007522106,0.06611134856939316
codecontests_cpp_333,write_file,write,file,0.0,-2.59375,2.59375,True,False,0.0319218784570694,0.01049111783504486
codecontests_cpp_333,write_below,write,below,-0.31640625,-0.84765625,0.53125,True,False,0.02820926532149315,0.06643107533454895
codecontests_cpp_333,develop_file,develop,file,-3.296875,-0.0224609375,-3.2744140625,False,True,0.02430904097855091,0.011630269698798656
codecontests_cpp_333,develop_below,develop,below,-5.25,0.0,-5.25,False,True,0.02193417027592659,0.05686565488576889
codecontests_java_333,write_file,write,file,0.0,-0.33203125,0.33203125,False,True,0.02948770485818386,0.005412762518972158
codecontests_java_333,write_below,write,below,-0.69921875,-1.2890625,0.58984375,True,False,0.023892180994153023,0.06561818718910217
codecontests_java_333,develop_file,develop,file,-1.2890625,-0.12353515625,-1.16552734375,False,True,0.020516198128461838,0.00623831944540143
codecontests_java_333,develop_below,develop,below,-0.953125,0.0,-0.953125,False,True,0.01706123910844326,0.056460414081811905
codecontests_cpp_334,write_file,write,file,0.0,-0.71484375,0.71484375,True,False,0.03298623114824295,0.01114883366972208
codecontests_cpp_334,write_below,write,below,-1.9453125,-0.0186767578125,-1.9266357421875,False,True,0.03044011816382408,0.08137121796607971
codecontests_cpp_334,develop_file,develop,file,-1.53125,-0.0186767578125,-1.5125732421875,False,True,0.024493569508194923,0.012410987168550491
codecontests_cpp_334,develop_below,develop,below,-3.734375,0.0,-3.734375,False,True,0.02146144025027752,0.07105423510074615
codecontests_java_334,write_file,write,file,0.0,-0.0252685546875,0.0252685546875,False,True,0.03451857343316078,0.007307716179639101
codecontests_java_334,write_below,write,below,-0.00933837890625,-0.045166015625,0.03582763671875,False,True,0.027292946353554726,0.08959101885557175
codecontests_java_334,develop_file,develop,file,-0.02294921875,-0.014404296875,-0.008544921875,False,True,0.025281008332967758,0.008639962412416935
codecontests_java_334,develop_below,develop,below,-0.0257568359375,0.0,-0.0257568359375,False,True,0.021195970475673676,0.08263557404279709
codecontests_cpp_335,write_file,write,file,0.0,-1.4765625,1.4765625,True,False,0.028184497728943825,0.010273320600390434
codecontests_cpp_335,write_below,write,below,-0.0225830078125,-1.265625,1.2430419921875,True,False,0.02670838125050068,0.04381087049841881
codecontests_cpp_335,develop_file,develop,file,-1.578125,-0.08203125,-1.49609375,False,True,0.017617065459489822,0.011125840246677399
codecontests_cpp_335,develop_below,develop,below,-2.0625,0.0,-2.0625,False,True,0.016192970797419548,0.036166053265333176
codecontests_java_335,write_file,write,file,0.0,-0.1669921875,0.1669921875,False,True,0.029874447733163834,0.005159021820873022
codecontests_java_335,write_below,write,below,-0.4375,-0.87890625,0.44140625,True,False,0.025620006024837494,0.0382218211889267
codecontests_java_335,develop_file,develop,file,-1.0078125,-0.046142578125,-0.961669921875,False,True,0.017692243680357933,0.006293805781751871
codecontests_java_335,develop_below,develop,below,-0.373046875,0.0,-0.373046875,False,True,0.015783077105879784,0.03120017983019352
mbpp_python_335,write_file,write,file,0.0,-3.234375,3.234375,True,False,0.026185182854533195,0.00628468906506896
mbpp_python_335,write_below,write,below,-0.455078125,-0.953125,0.498046875,True,False,0.022742915898561478,0.03105969913303852
mbpp_python_335,develop_file,develop,file,-4.5,-0.07177734375,-4.42822265625,False,True,0.01661635935306549,0.007767756935209036
mbpp_python_335,develop_below,develop,below,-5.8125,0.0,-5.8125,False,True,0.013781625777482986,0.026859749108552933
apps_python_336,write_file,write,file,0.0,-0.83203125,0.83203125,False,True,0.025349711999297142,0.007752146106213331
apps_python_336,write_below,write,below,-0.1953125,-0.310546875,0.115234375,False,True,0.02253316156566143,0.047074075788259506
apps_python_336,develop_file,develop,file,-3.296875,-0.0147705078125,-3.2821044921875,False,True,0.015777183696627617,0.009325329214334488
apps_python_336,develop_below,develop,below,-2.984375,0.0,-2.984375,False,True,0.013296806253492832,0.03965544328093529
codecontests_java_336,write_file,write,file,0.0,-1.1484375,1.1484375,True,False,0.02443324401974678,0.005515491124242544
codecontests_java_336,write_below,write,below,-0.01544189453125,-1.4453125,1.42987060546875,True,False,0.026769954711198807,0.04705766588449478
codecontests_java_336,develop_file,develop,file,-3.109375,-0.703125,-2.40625,False,True,0.01366604957729578,0.00680681923404336
codecontests_java_336,develop_below,develop,below,-0.7421875,0.0,-0.7421875,False,True,0.01671408675611019,0.03972812369465828
apps_python_337,write_file,write,file,0.0,-0.765625,0.765625,True,False,0.027324093505740166,0.007001952733844519
apps_python_337,write_below,write,below,-1.5390625,-0.041015625,-1.498046875,False,True,0.028141995891928673,0.03457067906856537
apps_python_337,develop_file,develop,file,-1.25,-0.03076171875,-1.21923828125,False,True,0.017328957095742226,0.00878471415489912
apps_python_337,develop_below,develop,below,-4.0625,0.0,-4.0625,False,True,0.01720191352069378,0.027888193726539612
codecontests_cpp_337,write_file,write,file,0.0,-2.953125,2.953125,True,False,0.04170762002468109,0.009807642549276352
codecontests_cpp_337,write_below,write,below,-1.5703125,-0.189453125,-1.380859375,False,True,0.03446920961141586,0.057883359491825104
codecontests_cpp_337,develop_file,develop,file,-4.15625,-0.031982421875,-4.124267578125,False,True,0.028695285320281982,0.010587231256067753
codecontests_cpp_337,develop_below,develop,below,-7.96875,0.0,-7.96875,False,True,0.021564289927482605,0.04788501560688019
codecontests_java_337,write_file,write,file,0.0,-0.0238037109375,0.0238037109375,False,True,0.031129462644457817,0.006423253566026688
codecontests_java_337,write_below,write,below,-0.357421875,-0.369140625,0.01171875,False,True,0.029564479365944862,0.047487784177064896
codecontests_java_337,develop_file,develop,file,-0.029296875,-0.08544921875,0.05615234375,False,True,0.019007062539458275,0.007478807587176561
codecontests_java_337,develop_below,develop,below,-0.0198974609375,0.0,-0.0198974609375,False,True,0.017157429829239845,0.038720618933439255
apps_python_338,write_file,write,file,0.0,-1.328125,1.328125,False,True,0.024681080132722855,0.008092179894447327
apps_python_338,write_below,write,below,-0.05078125,-1.3203125,1.26953125,True,False,0.021802008152008057,0.04534274712204933
apps_python_338,develop_file,develop,file,-2.640625,-0.1884765625,-2.4521484375,False,True,0.015143224969506264,0.009635578840970993
apps_python_338,develop_below,develop,below,-2.6875,0.0,-2.6875,False,False,0.012812870554625988,0.0381164476275444
codecontests_java_338,write_file,write,file,0.0,-1.8125,1.8125,True,False,0.028744466602802277,0.005205086898058653
codecontests_java_338,write_below,write,below,-0.02978515625,-2.53125,2.50146484375,True,False,0.02638252265751362,0.046267036348581314
codecontests_java_338,develop_file,develop,file,-4.1875,-0.57421875,-3.61328125,False,True,0.017014160752296448,0.006336260586977005
codecontests_java_338,develop_below,develop,below,-1.3046875,0.0,-1.3046875,False,True,0.015661995857954025,0.03693350777029991
apps_python_339,write_file,write,file,0.0,-0.84765625,0.84765625,True,False,0.032261431217193604,0.010190836153924465
apps_python_339,write_below,write,below,-1.6875,-0.02294921875,-1.66455078125,False,True,0.0386321023106575,0.0792144164443016
apps_python_339,develop_file,develop,file,-3.171875,-0.048583984375,-3.123291015625,False,True,0.02349824644625187,0.01268314104527235
apps_python_339,develop_below,develop,below,-4.375,0.0,-4.375,False,True,0.034083932638168335,0.07280154526233673
codecontests_cpp_339,write_file,write,file,0.0,-1.6484375,1.6484375,True,False,0.037949901074171066,0.010390358045697212
codecontests_cpp_339,write_below,write,below,-0.05615234375,-1.09375,1.03759765625,True,False,0.03068019449710846,0.0685512125492096
codecontests_cpp_339,develop_file,develop,file,-3.71875,-0.0203857421875,-3.6983642578125,False,True,0.023032238706946373,0.011428753845393658
codecontests_cpp_339,develop_below,develop,below,-4.8125,0.0,-4.8125,False,True,0.019202351570129395,0.057256873697042465
codecontests_java_339,write_file,write,file,0.0,-0.212890625,0.212890625,False,True,0.03262469172477722,0.005049228668212891
codecontests_java_339,write_below,write,below,-0.12353515625,-0.224609375,0.10107421875,False,True,0.02867262065410614,0.04900451749563217
codecontests_java_339,develop_file,develop,file,-0.5703125,-0.08349609375,-0.48681640625,False,True,0.019072283059358597,0.006085401400923729
codecontests_java_339,develop_below,develop,below,-0.4140625,0.0,-0.4140625,False,True,0.01788265071809292,0.038263920694589615
apps_python_340,write_file,write,file,0.0,-2.359375,2.359375,True,False,0.020863892510533333,0.008798503316938877
apps_python_340,write_below,write,below,-1.625,-0.19921875,-1.42578125,False,True,0.023352716118097305,0.04606984183192253
apps_python_340,develop_file,develop,file,-1.90625,-0.125,-1.78125,False,True,0.011916660703718662,0.011028704233467579
apps_python_340,develop_below,develop,below,-5.25,0.0,-5.25,False,True,0.016276469454169273,0.04068710654973984
codecontests_cpp_340,write_file,write,file,0.0,-2.734375,2.734375,True,False,0.02959386073052883,0.009866870008409023
codecontests_cpp_340,write_below,write,below,-0.048095703125,-1.796875,1.748779296875,True,False,0.0269148126244545,0.04495283588767052
codecontests_cpp_340,develop_file,develop,file,-3.75,-0.0263671875,-3.7236328125,False,True,0.017970675602555275,0.01077974308282137
codecontests_cpp_340,develop_below,develop,below,-5.34375,0.0,-5.34375,False,True,0.016809983178973198,0.03539818525314331
codecontests_java_340,write_file,write,file,0.0,-0.5078125,0.5078125,False,True,0.026058021932840347,0.005373198073357344
codecontests_java_340,write_below,write,below,-0.6875,-2.09375,1.40625,True,False,0.029294684529304504,0.033491093665361404
codecontests_java_340,develop_file,develop,file,-3.109375,-0.034423828125,-3.074951171875,False,True,0.014788825996220112,0.006443776655942202
codecontests_java_340,develop_below,develop,below,-1.7109375,0.0,-1.7109375,False,True,0.016748258844017982,0.026289962232112885
apps_python_341,write_file,write,file,0.0,-1.6953125,1.6953125,True,False,0.025555096566677094,0.009440493769943714
apps_python_341,write_below,write,below,-0.48828125,-0.40234375,-0.0859375,False,True,0.025390401482582092,0.04445892572402954
apps_python_341,develop_file,develop,file,-2.59375,-0.03759765625,-2.55615234375,False,True,0.016958795487880707,0.011324976570904255
apps_python_341,develop_below,develop,below,-4.25,0.0,-4.25,False,True,0.016725173220038414,0.03596251457929611
codecontests_cpp_341,write_file,write,file,0.0,-2.671875,2.671875,True,False,0.02787947654724121,0.010765322484076023
codecontests_cpp_341,write_below,write,below,-1.1796875,-0.294921875,-0.884765625,False,True,0.02877335250377655,0.05071942135691643
codecontests_cpp_341,develop_file,develop,file,-4.5625,-0.029052734375,-4.533447265625,False,True,0.01719732955098152,0.01212275493890047
codecontests_cpp_341,develop_below,develop,below,-7.625,0.0,-7.625,False,True,0.019786996766924858,0.042222749441862106
codecontests_java_341,write_file,write,file,0.0,-1.125,1.125,True,False,0.02652801014482975,0.006049888674169779
codecontests_java_341,write_below,write,below,-0.03759765625,-0.828125,0.79052734375,True,False,0.02874394692480564,0.043306864798069
codecontests_java_341,develop_file,develop,file,-6.28125,-0.026611328125,-6.254638671875,False,True,0.015431994572281837,0.007537096738815308
codecontests_java_341,develop_below,develop,below,-4.40625,0.0,-4.40625,False,True,0.0185806006193161,0.03663775697350502
apps_python_342,write_file,write,file,0.0,-1.234375,1.234375,True,False,0.023698486387729645,0.008212060667574406
apps_python_342,write_below,write,below,-0.57421875,-0.2119140625,-0.3623046875,False,True,0.026389537379145622,0.04182317480444908
apps_python_342,develop_file,develop,file,-1.9375,-0.0255126953125,-1.9119873046875,False,True,0.013751217164099216,0.01030303817242384
apps_python_342,develop_below,develop,below,-2.4375,0.0,-2.4375,False,True,0.017928671091794968,0.03798991069197655
codecontests_cpp_342,write_file,write,file,0.0,-0.69140625,0.69140625,True,False,0.028855618089437485,0.011485102586448193
codecontests_cpp_342,write_below,write,below,-0.5859375,-0.1845703125,-0.4013671875,False,True,0.029683390632271767,0.05081823840737343
codecontests_cpp_342,develop_file,develop,file,-1.59375,-0.022216796875,-1.571533203125,False,True,0.018513407558202744,0.012684916146099567
codecontests_cpp_342,develop_below,develop,below,-4.46875,0.0,-4.46875,False,True,0.020837003365159035,0.04251938313245773
