sample_id,variant,rank,pos,token,attn
codecontests_java_563,clean,4,150, below,0.042237915098667145
codecontests_java_563,clean,5,38,"{""",0.02684519998729229
codecontests_java_563,base,1,136, the,0.09848807752132416
codecontests_java_563,base,2,18, query,0.054353103041648865
codecontests_java_563,base,3,233,\n\n,0.04909944161772728
codecontests_java_563,base,4,228,assistant,0.03983325883746147
codecontests_java_563,base,5,135,ise,0.03593794256448746
codecontests_cpp_564,clean,1,18, query,0.057915493845939636
codecontests_cpp_564,clean,2,230,\n\n,0.05254080146551132
codecontests_cpp_564,clean,3,225,assistant,0.047945886850357056
codecontests_cpp_564,clean,4,137, the,0.032630372792482376
codecontests_cpp_564,clean,5,151, below,0.03249990567564964
codecontests_cpp_564,base,1,18, query,0.05922729894518852
codecontests_cpp_564,base,2,230,\n\n,0.05145953223109245
codecontests_cpp_564,base,3,225,assistant,0.047787945717573166
codecontests_cpp_564,base,4,151, below,0.034992948174476624
codecontests_cpp_564,base,5,137, the,0.03457893431186676
codecontests_java_564,clean,1,224,\n\n,0.059662848711013794
codecontests_java_564,clean,2,18, query,0.05248023197054863
codecontests_java_564,clean,3,219,assistant,0.04792063683271408
codecontests_java_564,clean,4,150, below,0.029078003019094467
codecontests_java_564,clean,5,172, how,0.02793027088046074
codecontests_java_564,base,1,136, the,0.09836624562740326
codecontests_java_564,base,2,224,\n\n,0.04817081242799759
codecontests_java_564,base,3,18, query,0.04675436019897461
codecontests_java_564,base,4,219,assistant,0.04122272506356239
codecontests_java_564,base,5,135,ise,0.034467585384845734
codecontests_cpp_565,clean,1,18, query,0.056443337351083755
codecontests_cpp_565,clean,2,236,\n\n,0.054126884788274765
codecontests_cpp_565,clean,3,231,assistant,0.05131496489048004
codecontests_cpp_565,clean,4,38,"{""",0.03005211241543293
codecontests_cpp_565,clean,5,135, the,0.029246026650071144
codecontests_cpp_565,base,1,18, query,0.057411566376686096
codecontests_cpp_565,base,2,236,\n\n,0.0540982261300087
codecontests_cpp_565,base,3,231,assistant,0.052596669644117355
codecontests_cpp_565,base,4,38,"{""",0.03136800602078438
codecontests_cpp_565,base,5,8, call,0.02415737882256508
codecontests_java_565,clean,1,18, query,0.06308870017528534
codecontests_java_565,clean,2,231,\n\n,0.05520908161997795
codecontests_java_565,clean,3,226,assistant,0.04937967658042908
codecontests_java_565,clean,4,149, below,0.03926662355661392
codecontests_java_565,clean,5,14, assist,0.026740150526165962
codecontests_java_565,base,1,135, the,0.10713905841112137
codecontests_java_565,base,2,18, query,0.05610610172152519
codecontests_java_565,base,3,231,\n\n,0.048985738307237625
codecontests_java_565,base,4,226,assistant,0.04339539632201195
codecontests_java_565,base,5,149, below,0.03410131856799126
codecontests_cpp_566,clean,1,136, the,0.06207280978560448
codecontests_cpp_566,clean,2,18, query,0.050828296691179276
codecontests_cpp_566,clean,3,251,\n\n,0.04641582816839218
codecontests_cpp_566,clean,4,246,assistant,0.04158228635787964
codecontests_cpp_566,clean,5,134,Write,0.04060576856136322
codecontests_cpp_566,base,1,18, query,0.056425873190164566
codecontests_cpp_566,base,2,251,\n\n,0.04738253727555275
codecontests_cpp_566,base,3,246,assistant,0.044917695224285126
codecontests_cpp_566,base,4,136, the,0.04306534305214882
codecontests_cpp_566,base,5,150, below,0.037146177142858505
codecontests_java_566,clean,1,18, query,0.06489879637956619
codecontests_java_566,clean,2,245,\n\n,0.054241057485342026
codecontests_java_566,clean,3,240,assistant,0.05048066005110741
codecontests_java_566,clean,4,149, below,0.03977228328585625
codecontests_java_566,clean,5,38,"{""",0.033734358847141266
codecontests_java_566,base,1,135, the,0.06698010861873627
codecontests_java_566,base,2,18, query,0.06159102916717529
codecontests_java_566,base,3,245,\n\n,0.049220457673072815
codecontests_java_566,base,4,240,assistant,0.04760652035474777
codecontests_java_566,base,5,149, below,0.04246817156672478
codecontests_cpp_567,clean,1,237,\n\n,0.057387858629226685
codecontests_cpp_567,clean,2,232,assistant,0.054396774619817734
codecontests_cpp_567,clean,3,18, query,0.05163538083434105
codecontests_cpp_567,clean,4,38,"{""",0.029288144782185555
codecontests_cpp_567,clean,5,137, the,0.02577608823776245
codecontests_cpp_567,base,1,237,\n\n,0.05484728142619133
codecontests_cpp_567,base,2,232,assistant,0.05037376657128334
codecontests_cpp_567,base,3,18, query,0.04861895367503166
codecontests_cpp_567,base,4,136, implement,0.04294320195913315
codecontests_cpp_567,base,5,137, the,0.04280869662761688
codecontests_java_567,clean,1,240,\n\n,0.06230691447854042
codecontests_java_567,clean,2,18, query,0.05524410307407379
codecontests_java_567,clean,3,235,assistant,0.05214011296629906
codecontests_java_567,clean,4,149, below,0.0411977544426918
codecontests_java_567,clean,5,14, assist,0.025955360382795334
codecontests_java_567,base,1,135, the,0.15126042068004608
codecontests_java_567,base,2,240,\n\n,0.04979759827256203
codecontests_java_567,base,3,18, query,0.04573071375489235
codecontests_java_567,base,4,235,assistant,0.045298609882593155
codecontests_java_567,base,5,149, below,0.037749454379081726
codecontests_cpp_568,clean,1,18, query,0.055496037006378174
codecontests_cpp_568,clean,2,249,\n\n,0.05123555660247803
codecontests_cpp_568,clean,3,244,assistant,0.048015907406806946
codecontests_cpp_568,clean,4,137, the,0.0405445396900177
codecontests_cpp_568,clean,5,38,"{""",0.036221589893102646
codecontests_cpp_568,base,1,18, query,0.05491374060511589
codecontests_cpp_568,base,2,249,\n\n,0.05057110637426376
codecontests_cpp_568,base,3,244,assistant,0.045361511409282684
codecontests_cpp_568,base,4,137, the,0.04207438603043556
codecontests_cpp_568,base,5,38,"{""",0.03583977371454239
codecontests_java_568,clean,1,135, the,0.06326862424612045
codecontests_java_568,clean,2,18, query,0.05389094352722168
codecontests_java_568,clean,3,242,\n\n,0.05305752158164978
codecontests_java_568,clean,4,237,assistant,0.04837128892540932
codecontests_java_568,clean,5,149, below,0.03661641106009483
codecontests_java_568,base,1,135, the,0.14522530138492584
codecontests_java_568,base,2,18, query,0.04871039092540741
codecontests_java_568,base,3,242,\n\n,0.04646424949169159
codecontests_java_568,base,4,237,assistant,0.04587652161717415
codecontests_java_568,base,5,149, below,0.03520040586590767
codecontests_cpp_570,clean,1,18, query,0.05976324528455734
codecontests_cpp_570,clean,2,240,assistant,0.0509391725063324
codecontests_cpp_570,clean,3,245,\n\n,0.05051524564623833
codecontests_cpp_570,clean,4,149, below,0.03755698725581169
codecontests_cpp_570,clean,5,38,"{""",0.03170382231473923
codecontests_cpp_570,base,1,135, the,0.0696825236082077
codecontests_cpp_570,base,2,18, query,0.05745626986026764
codecontests_cpp_570,base,3,240,assistant,0.04830732196569443
codecontests_cpp_570,base,4,245,\n\n,0.04770665615797043
codecontests_cpp_570,base,5,149, below,0.03845825791358948
codecontests_java_570,clean,1,240,\n\n,0.05719676986336708
codecontests_java_570,clean,2,18, query,0.05713609233498573
codecontests_java_570,clean,3,235,assistant,0.048396479338407516
codecontests_java_570,clean,4,149, below,0.04004284739494324
codecontests_java_570,clean,5,38,"{""",0.024936629459261894
codecontests_java_570,base,1,135, the,0.06754162907600403
codecontests_java_570,base,2,18, query,0.052379969507455826
codecontests_java_570,base,3,240,\n\n,0.05219292268157005
codecontests_java_570,base,4,235,assistant,0.04467165842652321
codecontests_java_570,base,5,149, below,0.043081674724817276
codecontests_java_571,clean,1,135, the,0.07063062489032745
codecontests_java_571,clean,2,238,\n\n,0.054266925901174545
codecontests_java_571,clean,3,18, query,0.04903365671634674
codecontests_java_571,clean,4,233,assistant,0.04536883533000946
codecontests_java_571,clean,5,149, below,0.030345899984240532
codecontests_java_571,base,1,135, the,0.17016997933387756
codecontests_java_571,base,2,238,\n\n,0.04781461879611015
codecontests_java_571,base,3,18, query,0.042922310531139374
codecontests_java_571,base,4,233,assistant,0.04050249233841896
codecontests_java_571,base,5,149, below,0.029476208612322807
codecontests_java_572,clean,1,255,\n\n,0.05605184659361839
codecontests_java_572,clean,2,18, query,0.05603517219424248
codecontests_java_572,clean,3,250,assistant,0.04762260615825653
codecontests_java_572,clean,4,137, the,0.042638637125492096
codecontests_java_572,clean,5,151, below,0.034739766269922256
codecontests_java_572,base,1,18, query,0.05785836651921272
codecontests_java_572,base,2,255,\n\n,0.05700705945491791
codecontests_java_572,base,3,250,assistant,0.04830620810389519
codecontests_java_572,base,4,151, below,0.033587098121643066
codecontests_java_572,base,5,38,"{""",0.03358589485287666
codecontests_cpp_573,clean,1,18, query,0.05446196347475052
codecontests_cpp_573,clean,2,271,\n\n,0.04709084704518318
codecontests_cpp_573,clean,3,266,assistant,0.044888999313116074
codecontests_cpp_573,clean,4,150, below,0.04115694388747215
codecontests_cpp_573,clean,5,38,"{""",0.02911275625228882
codecontests_cpp_573,base,1,136, the,0.09482875466346741
codecontests_cpp_573,base,2,150, below,0.047652389854192734
codecontests_cpp_573,base,3,18, query,0.04615184664726257
codecontests_cpp_573,base,4,271,\n\n,0.041541241109371185
codecontests_cpp_573,base,5,266,assistant,0.03872404992580414
codecontests_java_573,clean,1,18, query,0.0565328486263752
codecontests_java_573,clean,2,266,\n\n,0.050883710384368896
codecontests_java_573,clean,3,261,assistant,0.04799409210681915
codecontests_java_573,clean,4,150, below,0.03298138827085495
codecontests_java_573,clean,5,38,"{""",0.03291778638958931
codecontests_java_573,base,1,136, the,0.09481436014175415
codecontests_java_573,base,2,18, query,0.048989187926054
codecontests_java_573,base,3,266,\n\n,0.04626522585749626
codecontests_java_573,base,4,261,assistant,0.04210129380226135
codecontests_java_573,base,5,150, below,0.03940597176551819
codecontests_cpp_574,clean,1,18, query,0.05419177934527397
codecontests_cpp_574,clean,2,223,\n\n,0.05313631519675255
codecontests_cpp_574,clean,3,218,assistant,0.05205145105719566
codecontests_cpp_574,clean,4,137, the,0.03560806065797806
codecontests_cpp_574,clean,5,38,"{""",0.025948798283934593
codecontests_cpp_574,base,1,223,\n\n,0.05202222615480423
codecontests_cpp_574,base,2,18, query,0.04932193085551262
codecontests_cpp_574,base,3,218,assistant,0.04889746382832527
codecontests_cpp_574,base,4,137, the,0.04745214059948921
codecontests_cpp_574,base,5,136, implement,0.03719359263777733
codecontests_java_574,clean,1,18, query,0.06825034320354462
codecontests_java_574,clean,2,216,\n\n,0.05196576938033104
codecontests_java_574,clean,3,211,assistant,0.04619324207305908
codecontests_java_574,clean,4,135, the,0.04094395413994789
codecontests_java_574,clean,5,149, below,0.03981965780258179
codecontests_java_574,base,1,135, the,0.18235448002815247
codecontests_java_574,base,2,18, query,0.05453064665198326
codecontests_java_574,base,3,216,\n\n,0.04405021294951439
codecontests_java_574,base,4,211,assistant,0.03936062753200531
codecontests_java_574,base,5,134,Craft,0.03353134170174599
codecontests_cpp_575,clean,1,149, below,0.06922835856676102
codecontests_cpp_575,clean,2,135, the,0.06508626788854599
codecontests_cpp_575,clean,3,340,assistant,0.04787859693169594
codecontests_cpp_575,clean,4,18, query,0.045529451221227646
codecontests_cpp_575,clean,5,345,\n\n,0.0398719348013401
codecontests_cpp_575,base,1,149, below,0.06515113264322281
codecontests_cpp_575,base,2,340,assistant,0.05082542449235916
codecontests_cpp_575,base,3,18, query,0.048884160816669464
codecontests_cpp_575,base,4,345,\n\n,0.041899535804986954
codecontests_cpp_575,base,5,13, to,0.027920307591557503
codecontests_java_575,clean,1,150, below,0.061030443757772446
codecontests_java_575,clean,2,18, query,0.05566570535302162
codecontests_java_575,clean,3,336,assistant,0.050507836043834686
codecontests_java_575,clean,4,341,\n\n,0.04382689297199249
codecontests_java_575,clean,5,136, the,0.027571598067879677
codecontests_java_575,base,1,136, the,0.10911257565021515
codecontests_java_575,base,2,150, below,0.05107155442237854
codecontests_java_575,base,3,18, query,0.051019132137298584
codecontests_java_575,base,4,336,assistant,0.04384082555770874
codecontests_java_575,base,5,341,\n\n,0.03867463394999504
codecontests_cpp_576,clean,1,135, the,0.05579868331551552
codecontests_cpp_576,clean,2,223,\n\n,0.05158384144306183
codecontests_cpp_576,clean,3,218,assistant,0.05057136341929436
codecontests_cpp_576,clean,4,18, query,0.04620763286948204
codecontests_cpp_576,clean,5,149, below,0.03153759241104126
codecontests_cpp_576,base,1,135, the,0.09999671578407288
codecontests_cpp_576,base,2,223,\n\n,0.049617573618888855
codecontests_cpp_576,base,3,218,assistant,0.04814735800027847
codecontests_cpp_576,base,4,18, query,0.04562803730368614
codecontests_cpp_576,base,5,149, below,0.02556956186890602
codecontests_java_576,clean,1,220,\n\n,0.05775892734527588
codecontests_java_576,clean,2,215,assistant,0.04814869165420532
codecontests_java_576,clean,3,18, query,0.04647994041442871
codecontests_java_576,clean,4,137, the,0.03259829059243202
codecontests_java_576,clean,5,136, implement,0.027498066425323486
codecontests_java_576,base,1,220,\n\n,0.05709518864750862
codecontests_java_576,base,2,18, query,0.04678863659501076
codecontests_java_576,base,3,215,assistant,0.04663434624671936
codecontests_java_576,base,4,137, the,0.03658752143383026
codecontests_java_576,base,5,24, function,0.027450263500213623
codecontests_cpp_577,clean,1,18, query,0.06252110004425049
codecontests_cpp_577,clean,2,279,assistant,0.049733348190784454
codecontests_cpp_577,clean,3,284,\n\n,0.04929876700043678
codecontests_cpp_577,clean,4,149, below,0.042782194912433624
codecontests_cpp_577,clean,5,38,"{""",0.02637353539466858
codecontests_cpp_577,base,1,135, the,0.07982193678617477
codecontests_cpp_577,base,2,18, query,0.056879665702581406
codecontests_cpp_577,base,3,149, below,0.04827958717942238
codecontests_cpp_577,base,4,284,\n\n,0.04352356120944023
codecontests_cpp_577,base,5,279,assistant,0.04322099685668945
codecontests_java_577,clean,1,18, query,0.0601971298456192
codecontests_java_577,clean,2,279,\n\n,0.05264320597052574
codecontests_java_577,clean,3,274,assistant,0.046611301600933075
codecontests_java_577,clean,4,149, below,0.044612858444452286
codecontests_java_577,clean,5,24, function,0.023428987711668015
codecontests_java_577,base,1,135, the,0.0714319571852684
codecontests_java_577,base,2,18, query,0.05596693605184555
codecontests_java_577,base,3,149, below,0.050385210663080215
codecontests_java_577,base,4,279,\n\n,0.0465715117752552
codecontests_java_577,base,5,274,assistant,0.04256221652030945
codecontests_java_578,clean,1,135, the,0.07964319735765457
codecontests_java_578,clean,2,18, query,0.06043405458331108
codecontests_java_578,clean,3,253,\n\n,0.046858418732881546
codecontests_java_578,clean,4,248,assistant,0.042458128184080124
codecontests_java_578,clean,5,149, below,0.0401974581182003
codecontests_java_578,base,1,135, the,0.18056757748126984
codecontests_java_578,base,2,18, query,0.05339619517326355
codecontests_java_578,base,3,248,assistant,0.03927809000015259
codecontests_java_578,base,4,253,\n\n,0.037781547755002975
codecontests_java_578,base,5,134,Compose,0.0377495251595974
codecontests_cpp_579,clean,1,135, the,0.05344945937395096
codecontests_cpp_579,clean,2,18, query,0.05199902132153511
codecontests_cpp_579,clean,3,226,\n\n,0.04560387507081032
codecontests_cpp_579,clean,4,221,assistant,0.041951101273298264
codecontests_cpp_579,clean,5,149, below,0.03797022998332977
codecontests_cpp_579,base,1,135, the,0.09443151205778122
codecontests_cpp_579,base,2,18, query,0.051699113100767136
codecontests_cpp_579,base,3,226,\n\n,0.04522140696644783
codecontests_cpp_579,base,4,221,assistant,0.04134700447320938
codecontests_cpp_579,base,5,149, below,0.03147091343998909
codecontests_java_579,clean,1,135, the,0.14558814465999603
codecontests_java_579,clean,2,221,\n\n,0.0445556640625
codecontests_java_579,clean,3,18, query,0.040451545268297195
codecontests_java_579,clean,4,216,assistant,0.03904212266206741
codecontests_java_579,clean,5,149, below,0.029826587066054344
codecontests_java_579,base,1,135, the,0.16271959245204926
codecontests_java_579,base,2,221,\n\n,0.04221092164516449
codecontests_java_579,base,3,18, query,0.04132707417011261
codecontests_java_579,base,4,216,assistant,0.03959939256310463
codecontests_java_579,base,5,149, below,0.030744247138500214
codecontests_cpp_580,clean,1,238,\n\n,0.052406322211027145
codecontests_cpp_580,clean,2,233,assistant,0.04999363422393799
codecontests_cpp_580,clean,3,18, query,0.0478353314101696
codecontests_cpp_580,clean,4,135, the,0.030721096321940422
codecontests_cpp_580,clean,5,149, below,0.03052331507205963
codecontests_cpp_580,base,1,135, the,0.09362254291772842
codecontests_cpp_580,base,2,238,\n\n,0.04881103336811066
codecontests_cpp_580,base,3,233,assistant,0.04531043395400047
codecontests_cpp_580,base,4,18, query,0.042558033019304276
codecontests_cpp_580,base,5,134,Implement,0.02961103804409504
codecontests_java_580,clean,1,18, query,0.06131187081336975
codecontests_java_580,clean,2,233,\n\n,0.053433068096637726
codecontests_java_580,clean,3,228,assistant,0.04484635218977928
codecontests_java_580,clean,4,149, below,0.03813892602920532
codecontests_java_580,clean,5,38,"{""",0.02810654230415821
codecontests_java_580,base,1,18, query,0.0622037909924984
codecontests_java_580,base,2,233,\n\n,0.05368073284626007
codecontests_java_580,base,3,228,assistant,0.045334674417972565
codecontests_java_580,base,4,149, below,0.034870609641075134
codecontests_java_580,base,5,38,"{""",0.02926580049097538
codecontests_cpp_581,clean,1,18, query,0.05349224805831909
codecontests_cpp_581,clean,2,237,\n\n,0.05237393453717232
codecontests_cpp_581,clean,3,232,assistant,0.04742491617798805
codecontests_cpp_581,clean,4,137, the,0.03474719077348709
codecontests_cpp_581,clean,5,38,"{""",0.029697390273213387
codecontests_cpp_581,base,1,237,\n\n,0.052527278661727905
codecontests_cpp_581,base,2,18, query,0.04993408918380737
codecontests_cpp_581,base,3,232,assistant,0.045069120824337006
codecontests_cpp_581,base,4,137, the,0.042645566165447235
codecontests_cpp_581,base,5,136, implement,0.03927397355437279
codecontests_java_581,clean,1,18, query,0.06544548273086548
codecontests_java_581,clean,2,230,\n\n,0.055213890969753265
codecontests_java_581,clean,3,225,assistant,0.04729973524808884
codecontests_java_581,clean,4,149, below,0.044994134455919266
codecontests_java_581,clean,5,135, the,0.02714668959379196
codecontests_java_581,base,1,135, the,0.1437247097492218
codecontests_java_581,base,2,18, query,0.055419690907001495
codecontests_java_581,base,3,230,\n\n,0.04509638622403145
codecontests_java_581,base,4,149, below,0.0407099612057209
codecontests_java_581,base,5,225,assistant,0.03956476226449013
codecontests_cpp_582,clean,1,18, query,0.06163613498210907
codecontests_cpp_582,clean,2,227,\n\n,0.054051995277404785
codecontests_cpp_582,clean,3,149, below,0.04214548319578171
codecontests_cpp_582,clean,4,222,assistant,0.04178808629512787
codecontests_cpp_582,clean,5,135, the,0.03944855555891991
codecontests_cpp_582,base,1,18, query,0.06479956209659576
codecontests_cpp_582,base,2,227,\n\n,0.05500553548336029
codecontests_cpp_582,base,3,222,assistant,0.04303590953350067
codecontests_cpp_582,base,4,149, below,0.03820714354515076
codecontests_cpp_582,base,5,38,"{""",0.02733512595295906
codecontests_java_582,clean,1,222,\n\n,0.05864324793219566
codecontests_java_582,clean,2,18, query,0.05604301393032074
codecontests_java_582,clean,3,217,assistant,0.04264070466160774
codecontests_java_582,clean,4,135, the,0.03934338316321373
codecontests_java_582,clean,5,149, below,0.03378026559948921
codecontests_java_582,base,1,135, the,0.15728840231895447
codecontests_java_582,base,2,222,\n\n,0.04868944361805916
codecontests_java_582,base,3,18, query,0.046953678131103516
codecontests_java_582,base,4,217,assistant,0.03822555020451546
codecontests_java_582,base,5,149, below,0.030059998854994774
codecontests_java_583,clean,1,135, the,0.12809039652347565
codecontests_java_583,clean,2,18, query,0.05123075842857361
codecontests_java_583,clean,3,230,\n\n,0.04840657114982605
codecontests_java_583,clean,4,225,assistant,0.04412266984581947
codecontests_java_583,clean,5,149, below,0.03903849050402641
codecontests_java_583,base,1,135, the,0.09083926677703857
codecontests_java_583,base,2,18, query,0.05592523142695427
codecontests_java_583,base,3,230,\n\n,0.0495079904794693
codecontests_java_583,base,4,225,assistant,0.0464206337928772
codecontests_java_583,base,5,149, below,0.042496565729379654
codecontests_java_584,clean,1,18, query,0.06280139088630676
codecontests_java_584,clean,2,135, the,0.05781586095690727
codecontests_java_584,clean,3,227,\n\n,0.054404787719249725
codecontests_java_584,clean,4,222,assistant,0.04476865381002426
codecontests_java_584,clean,5,149, below,0.04393376410007477
codecontests_java_584,base,1,135, the,0.19108445942401886
codecontests_java_584,base,2,18, query,0.051890574395656586
codecontests_java_584,base,3,227,\n\n,0.0432765930891037
codecontests_java_584,base,4,222,assistant,0.038272857666015625
codecontests_java_584,base,5,149, below,0.035238709300756454
codecontests_cpp_585,clean,1,135, the,0.14238886535167694
codecontests_cpp_585,clean,2,245,\n\n,0.047491684556007385
codecontests_cpp_585,clean,3,18, query,0.04710022360086441
codecontests_cpp_585,clean,4,240,assistant,0.04454084858298302
codecontests_cpp_585,clean,5,149, below,0.03315163031220436
codecontests_cpp_585,base,1,18, query,0.06067268177866936
codecontests_cpp_585,base,2,240,assistant,0.05502285435795784
codecontests_cpp_585,base,3,245,\n\n,0.05438182130455971
codecontests_cpp_585,base,4,149, below,0.03431892767548561
codecontests_cpp_585,base,5,38,"{""",0.03155631199479103
codecontests_java_585,clean,1,240,\n\n,0.05921345204114914
codecontests_java_585,clean,2,18, query,0.05481553450226784
codecontests_java_585,clean,3,235,assistant,0.05128491669893265
codecontests_java_585,clean,4,149, below,0.03936191648244858
codecontests_java_585,clean,5,14, assist,0.02431686967611313
codecontests_java_585,base,1,135, the,0.13605764508247375
codecontests_java_585,base,2,240,\n\n,0.05130378529429436
codecontests_java_585,base,3,18, query,0.04705498367547989
codecontests_java_585,base,4,235,assistant,0.04374665021896362
codecontests_java_585,base,5,149, below,0.033941600471735
codecontests_cpp_586,clean,1,135, the,0.06378098577260971
codecontests_cpp_586,clean,2,240,\n\n,0.05415169894695282
codecontests_cpp_586,clean,3,18, query,0.05126354098320007
codecontests_cpp_586,clean,4,235,assistant,0.04610387235879898
codecontests_cpp_586,clean,5,149, below,0.03683621808886528
codecontests_cpp_586,base,1,135, the,0.1010519415140152
codecontests_cpp_586,base,2,240,\n\n,0.051136840134859085
codecontests_cpp_586,base,3,18, query,0.046803344041109085
codecontests_cpp_586,base,4,235,assistant,0.046010587364435196
codecontests_cpp_586,base,5,149, below,0.03369522839784622
codecontests_java_586,clean,1,236,\n\n,0.06116919964551926
codecontests_java_586,clean,2,18, query,0.05783093720674515
codecontests_java_586,clean,3,231,assistant,0.050462234765291214
codecontests_java_586,clean,4,150, below,0.031148087233304977
codecontests_java_586,clean,5,38,"{""",0.029321439564228058
codecontests_java_586,base,1,136, the,0.09303067624568939
codecontests_java_586,base,2,18, query,0.053178220987319946
codecontests_java_586,base,3,236,\n\n,0.05167320743203163
codecontests_java_586,base,4,231,assistant,0.04301600530743599
codecontests_java_586,base,5,135,ise,0.03882630541920662
codecontests_java_587,clean,1,236,\n\n,0.060957666486501694
codecontests_java_587,clean,2,18, query,0.05652114376425743
codecontests_java_587,clean,3,231,assistant,0.05272733420133591
codecontests_java_587,clean,4,150, below,0.031666144728660583
codecontests_java_587,clean,5,38,"{""",0.028846517205238342
codecontests_java_587,base,1,136, the,0.095238596200943
codecontests_java_587,base,2,18, query,0.05327976495027542
codecontests_java_587,base,3,236,\n\n,0.050441525876522064
codecontests_java_587,base,4,231,assistant,0.0457644909620285
codecontests_java_587,base,5,135,ise,0.03829801082611084
codecontests_cpp_588,clean,1,18, query,0.06365849077701569
codecontests_cpp_588,clean,2,227,\n\n,0.054179757833480835
codecontests_cpp_588,clean,3,222,assistant,0.047516610473394394
codecontests_cpp_588,clean,4,149, below,0.03737335279583931
codecontests_cpp_588,clean,5,14, assist,0.027803242206573486
codecontests_cpp_588,base,1,135, the,0.13185334205627441
codecontests_cpp_588,base,2,18, query,0.056066907942295074
codecontests_cpp_588,base,3,227,\n\n,0.046557050198316574
codecontests_cpp_588,base,4,222,assistant,0.0398310124874115
codecontests_cpp_588,base,5,149, below,0.03457944467663765
codecontests_java_588,clean,1,223,\n\n,0.05739107355475426
codecontests_java_588,clean,2,18, query,0.05682434141635895
codecontests_java_588,clean,3,218,assistant,0.04801804944872856
codecontests_java_588,clean,4,38,"{""",0.0275092925876379
codecontests_java_588,clean,5,24, function,0.025339871644973755
codecontests_java_588,base,1,136, the,0.08757033944129944
codecontests_java_588,base,2,223,\n\n,0.05308685451745987
codecontests_java_588,base,3,18, query,0.04955116659402847
codecontests_java_588,base,4,218,assistant,0.04308423399925232
codecontests_java_588,base,5,150, below,0.02947433479130268
codecontests_cpp_589,clean,1,18, query,0.058393146842718124
codecontests_cpp_589,clean,2,232,\n\n,0.05744383484125137
codecontests_cpp_589,clean,3,227,assistant,0.05189776420593262
codecontests_cpp_589,clean,4,151, below,0.030411487445235252
codecontests_cpp_589,clean,5,14, assist,0.026268010959029198
codecontests_cpp_589,base,1,232,\n\n,0.055503904819488525
codecontests_cpp_589,base,2,18, query,0.054970648139715195
codecontests_cpp_589,base,3,227,assistant,0.04726575314998627
codecontests_cpp_589,base,4,137, the,0.04083772748708725
codecontests_cpp_589,base,5,136, implement,0.03725613281130791
codecontests_java_589,clean,1,225,\n\n,0.060147836804389954
codecontests_java_589,clean,2,18, query,0.057676155120134354
codecontests_java_589,clean,3,220,assistant,0.05240899324417114
codecontests_java_589,clean,4,149, below,0.030850717797875404
codecontests_java_589,clean,5,135, the,0.02844006009399891
codecontests_java_589,base,1,135, the,0.14702625572681427
codecontests_java_589,base,2,225,\n\n,0.05113139748573303
codecontests_java_589,base,3,18, query,0.049368008971214294
codecontests_java_589,base,4,220,assistant,0.046226728707551956
codecontests_java_589,base,5,149, below,0.027710195630788803
codecontests_cpp_590,clean,1,232,assistant,0.053293365985155106
codecontests_cpp_590,clean,2,237,\n\n,0.053263138979673386
codecontests_cpp_590,clean,3,18, query,0.05135820060968399
codecontests_cpp_590,clean,4,38,"{""",0.02872985415160656
codecontests_cpp_590,clean,5,137, add,0.028440305963158607
codecontests_cpp_590,base,1,237,\n\n,0.05419754236936569
codecontests_cpp_590,base,2,232,assistant,0.052679408341646194
codecontests_cpp_590,base,3,18, query,0.0496581569314003
codecontests_cpp_590,base,4,38,"{""",0.028766578063368797
codecontests_cpp_590,base,5,152, below,0.024723270907998085
codecontests_java_590,clean,1,18, query,0.06303428113460541
codecontests_java_590,clean,2,135, the,0.060572437942028046
codecontests_java_590,clean,3,229,\n\n,0.05061706528067589
codecontests_java_590,clean,4,224,assistant,0.04647288843989372
codecontests_java_590,clean,5,149, below,0.044226232916116714
codecontests_java_590,base,1,135, the,0.174973726272583
codecontests_java_590,base,2,18, query,0.052987586706876755
codecontests_java_590,base,3,229,\n\n,0.04303429648280144
codecontests_java_590,base,4,224,assistant,0.038897015154361725
codecontests_java_590,base,5,149, below,0.0385967455804348
codecontests_cpp_591,clean,1,18, query,0.05926542729139328
codecontests_cpp_591,clean,2,135, the,0.053309619426727295
codecontests_cpp_591,clean,3,224,assistant,0.05261242762207985
codecontests_cpp_591,clean,4,229,\n\n,0.05090630054473877
codecontests_cpp_591,clean,5,149, below,0.050903867930173874
codecontests_cpp_591,base,1,135, the,0.08736445009708405
codecontests_cpp_591,base,2,18, query,0.059089452028274536
codecontests_cpp_591,base,3,229,\n\n,0.05083909258246422
codecontests_cpp_591,base,4,224,assistant,0.050054341554641724
codecontests_cpp_591,base,5,149, below,0.0408664345741272
codecontests_java_591,clean,1,225,\n\n,0.06087619438767433
codecontests_java_591,clean,2,18, query,0.059362877160310745
codecontests_java_591,clean,3,220,assistant,0.05352230742573738
codecontests_java_591,clean,4,38,"{""",0.03095114603638649
codecontests_java_591,clean,5,14, assist,0.0275251604616642
codecontests_java_591,base,1,136, the,0.08549816906452179
codecontests_java_591,base,2,225,\n\n,0.05369405075907707
codecontests_java_591,base,3,18, query,0.05249601602554321
codecontests_java_591,base,4,220,assistant,0.04694804176688194
codecontests_java_591,base,5,150, below,0.02695280686020851
codecontests_cpp_592,clean,1,18, query,0.05457199364900589
codecontests_cpp_592,clean,2,149, below,0.05306999012827873
codecontests_cpp_592,clean,3,276,\n\n,0.04888542369008064
