sample_id,variant,tool_endpoint_score,no_tool_endpoint_score,tool_top1_id,tool_top1_is_tool_call,tool_boundary_flip
codecontests_java_536,clean_no_schema,-5.53125,-0.48828125,785,False,False
codecontests_java_536,clean_schema_mismatch,-0.53125,-1.171875,151657,True,True
codecontests_java_536,clean_no_protocol,-11.875,-1.203125,785,False,False
codecontests_cpp_538,clean_full,0.0,-3.3125,151657,True,True
codecontests_cpp_538,corrupt_full,-3.046875,0.0,40,False,False
codecontests_cpp_538,clean_no_schema,-4.40625,-0.11279296875,40,False,False
codecontests_cpp_538,clean_schema_mismatch,-2.5625,-0.10498046875,40,False,False
codecontests_cpp_538,clean_no_protocol,-8.375,-0.51953125,40,False,False
codecontests_java_538,clean_full,0.0,-3.921875,151657,True,True
codecontests_java_538,corrupt_full,-6.625,0.0,40,False,False
codecontests_java_538,clean_no_schema,-7.03125,-0.83203125,1249,False,False
codecontests_java_538,clean_schema_mismatch,-2.59375,-0.28515625,40,False,False
codecontests_java_538,clean_no_protocol,-16.0,-1.3359375,785,False,False
codecontests_cpp_540,clean_full,0.0,-2.09375,151657,True,True
codecontests_cpp_540,corrupt_full,-3.953125,0.0,40,False,False
codecontests_cpp_540,clean_no_schema,-5.875,-0.033935546875,40,False,False
codecontests_cpp_540,clean_schema_mismatch,-8.9375,-0.1416015625,40,False,False
codecontests_cpp_540,clean_no_protocol,-17.125,-0.384765625,40,False,False
codecontests_java_540,clean_full,0.0,-3.90625,151657,True,True
codecontests_java_540,corrupt_full,-10.625,0.0,40,False,False
codecontests_java_540,clean_no_schema,-6.15625,-0.1640625,40,False,False
codecontests_java_540,clean_schema_mismatch,-4.0625,-0.25390625,40,False,False
codecontests_java_540,clean_no_protocol,-14.75,-0.205078125,40,False,False
codecontests_cpp_541,clean_full,0.0,-1.6796875,151657,True,True
codecontests_cpp_541,corrupt_full,-2.4375,0.0,40,False,False
codecontests_cpp_541,clean_no_schema,-5.125,-0.1494140625,40,False,False
codecontests_cpp_541,clean_schema_mismatch,-3.9375,-0.24609375,40,False,False
codecontests_cpp_541,clean_no_protocol,-12.8125,-0.81640625,40,False,False
codecontests_java_541,clean_full,0.0,-3.125,151657,True,True
codecontests_java_541,corrupt_full,-5.0,0.0,40,False,False
codecontests_java_541,clean_no_schema,-5.46875,-0.0732421875,40,False,False
codecontests_java_541,clean_schema_mismatch,-3.890625,-0.08056640625,40,False,False
codecontests_java_541,clean_no_protocol,-20.375,-0.734375,785,False,False
codecontests_cpp_542,clean_full,0.0,-2.703125,151657,True,True
codecontests_cpp_542,corrupt_full,-3.015625,0.0,40,False,False
codecontests_cpp_542,clean_no_schema,-3.0,-0.015869140625,40,False,False
codecontests_cpp_542,clean_schema_mismatch,-9.5,-1.1640625,1067,False,False
codecontests_cpp_542,clean_no_protocol,-15.25,-2.484375,73594,False,False
codecontests_java_542,clean_full,0.0,-4.3125,151657,True,True
codecontests_java_542,corrupt_full,-6.375,0.0,40,False,False
codecontests_java_542,clean_no_schema,-4.0625,-0.392578125,40,False,False
codecontests_java_542,clean_schema_mismatch,-8.0,-0.2138671875,40,False,False
codecontests_java_542,clean_no_protocol,-18.0,-1.078125,73594,False,False
codecontests_cpp_544,clean_full,0.0,-5.34375,151657,True,True
codecontests_cpp_544,corrupt_full,-4.4375,0.0,40,False,False
codecontests_cpp_544,clean_no_schema,-1.015625,-0.498046875,40,False,False
codecontests_cpp_544,clean_schema_mismatch,-5.8125,-0.06396484375,40,False,False
codecontests_cpp_544,clean_no_protocol,-14.625,-0.1591796875,40,False,False
codecontests_java_544,clean_full,0.0,-5.125,151657,True,True
codecontests_java_544,corrupt_full,-10.6875,0.0,40,False,False
codecontests_java_544,clean_no_schema,-10.5625,-0.388671875,40,False,False
codecontests_java_544,clean_schema_mismatch,-13.0,-0.3203125,40,False,False
codecontests_java_544,clean_no_protocol,-13.3125,-0.455078125,40,False,False
codecontests_java_545,clean_full,0.0,-4.25,151657,True,True
codecontests_java_545,corrupt_full,-7.5625,0.0,40,False,False
codecontests_java_545,clean_no_schema,-8.4375,-0.051025390625,40,False,False
codecontests_java_545,clean_schema_mismatch,-4.34375,-0.052001953125,40,False,False
codecontests_java_545,clean_no_protocol,-15.9375,-0.10693359375,40,False,False
codecontests_cpp_546,clean_full,0.0,-4.96875,151657,True,True
codecontests_cpp_546,corrupt_full,-7.34375,0.0,40,False,False
codecontests_cpp_546,clean_no_schema,-4.96875,-0.08349609375,40,False,False
codecontests_cpp_546,clean_schema_mismatch,-7.90625,-0.1123046875,40,False,False
codecontests_cpp_546,clean_no_protocol,-18.625,-0.61328125,785,False,False
codecontests_java_546,clean_full,0.0,-4.78125,151657,True,True
codecontests_java_546,corrupt_full,-11.8125,0.0,40,False,False
codecontests_java_546,clean_no_schema,-3.28125,-0.1572265625,40,False,False
codecontests_java_546,clean_schema_mismatch,-0.63671875,-0.75,151657,True,True
codecontests_java_546,clean_no_protocol,-13.375,-0.91796875,785,False,False
codecontests_java_547,clean_full,0.0,-3.546875,151657,True,True
codecontests_java_547,corrupt_full,-3.6875,0.0,40,False,False
codecontests_java_547,clean_no_schema,-3.84375,-0.09423828125,40,False,False
codecontests_java_547,clean_schema_mismatch,-6.5625,-0.14453125,40,False,False
codecontests_java_547,clean_no_protocol,-14.5625,-3.90625,73594,False,False
codecontests_cpp_548,clean_full,0.0,-3.96875,151657,True,True
codecontests_cpp_548,corrupt_full,-5.375,0.0,40,False,False
codecontests_cpp_548,clean_no_schema,-5.875,-0.049072265625,40,False,False
codecontests_cpp_548,clean_schema_mismatch,-13.1875,-0.0888671875,40,False,False
codecontests_cpp_548,clean_no_protocol,-17.0,-0.32421875,40,False,False
codecontests_java_548,clean_full,0.0,-4.125,151657,True,True
codecontests_java_548,corrupt_full,-4.65625,0.0,40,False,False
codecontests_java_548,clean_no_schema,-4.75,-0.26953125,1249,False,False
codecontests_java_548,clean_schema_mismatch,-0.2177734375,-1.4453125,151657,True,True
codecontests_java_548,clean_no_protocol,-17.25,-1.09375,1249,False,False
codecontests_java_549,clean_full,0.0,-3.703125,151657,True,True
codecontests_java_549,corrupt_full,-4.5625,0.0,40,False,False
codecontests_java_549,clean_no_schema,-3.953125,-0.376953125,40,False,False
codecontests_java_549,clean_schema_mismatch,-4.875,-0.212890625,40,False,False
codecontests_java_549,clean_no_protocol,-16.25,-1.046875,1249,False,False
codecontests_cpp_550,clean_full,0.0,-4.34375,151657,True,True
codecontests_cpp_550,corrupt_full,-5.21875,0.0,40,False,False
codecontests_cpp_550,clean_no_schema,-0.73046875,-0.59765625,40,False,False
codecontests_cpp_550,clean_schema_mismatch,-7.4375,-0.10302734375,40,False,False
codecontests_cpp_550,clean_no_protocol,-13.125,-0.1533203125,40,False,False
codecontests_java_550,clean_full,0.0,-3.296875,151657,True,True
codecontests_java_550,corrupt_full,-10.9375,0.0,40,False,False
codecontests_java_550,clean_no_schema,-10.125,-0.08056640625,40,False,False
codecontests_java_550,clean_schema_mismatch,-16.0,-0.1806640625,40,False,False
codecontests_java_550,clean_no_protocol,-19.0,-0.52734375,785,False,False
codecontests_java_551,clean_full,0.0,-4.90625,151657,True,True
codecontests_java_551,corrupt_full,-6.90625,0.0,40,False,False
codecontests_java_551,clean_no_schema,-12.5625,-0.1865234375,40,False,False
codecontests_java_551,clean_schema_mismatch,-9.0,-0.423828125,40,False,False
codecontests_java_551,clean_no_protocol,-18.375,-1.359375,785,False,False
codecontests_cpp_552,clean_full,0.0,-3.75,151657,True,True
codecontests_cpp_552,corrupt_full,-5.8125,0.0,40,False,False
codecontests_cpp_552,clean_no_schema,-3.15625,-0.162109375,40,False,False
codecontests_cpp_552,clean_schema_mismatch,-5.03125,-0.0281982421875,40,False,False
codecontests_cpp_552,clean_no_protocol,-12.75,-0.064453125,40,False,False
codecontests_java_552,clean_full,0.0,-5.46875,151657,True,True
codecontests_java_552,corrupt_full,-12.0,0.0,40,False,False
codecontests_java_552,clean_no_schema,-11.3125,-0.201171875,40,False,False
codecontests_java_552,clean_schema_mismatch,-5.6875,-0.130859375,40,False,False
codecontests_java_552,clean_no_protocol,-13.0,-0.171875,40,False,False
codecontests_java_553,clean_full,0.0,-2.015625,151657,True,True
codecontests_java_553,corrupt_full,-4.8125,0.0,40,False,False
codecontests_java_553,clean_no_schema,-8.1875,-0.12109375,40,False,False
codecontests_java_553,clean_schema_mismatch,-12.0,-0.1533203125,40,False,False
codecontests_java_553,clean_no_protocol,-14.1875,-0.185546875,40,False,False
codecontests_cpp_554,clean_full,0.0,-3.046875,151657,True,True
codecontests_cpp_554,corrupt_full,-3.859375,0.0,40,False,False
codecontests_cpp_554,clean_no_schema,-0.78515625,-0.6640625,40,False,False
codecontests_cpp_554,clean_schema_mismatch,-7.0625,-0.059814453125,40,False,False
codecontests_cpp_554,clean_no_protocol,-16.125,-0.2099609375,40,False,False
codecontests_java_554,clean_full,0.0,-6.5625,151657,True,True
codecontests_java_554,corrupt_full,-9.625,0.0,40,False,False
codecontests_java_554,clean_no_schema,-7.375,-0.51953125,40,False,False
codecontests_java_554,clean_schema_mismatch,-10.25,-0.357421875,40,False,False
codecontests_java_554,clean_no_protocol,-9.6875,-0.06494140625,40,False,False
codecontests_java_555,clean_full,0.0,-2.296875,151657,True,True
codecontests_java_555,corrupt_full,-3.90625,0.0,40,False,False
codecontests_java_555,clean_no_schema,-9.5,-0.134765625,40,False,False
codecontests_java_555,clean_schema_mismatch,-11.875,-1.234375,73594,False,False
codecontests_java_555,clean_no_protocol,-19.375,-3.171875,73594,False,False
codecontests_cpp_556,clean_full,0.0,-3.65625,151657,True,True
codecontests_cpp_556,corrupt_full,-4.03125,0.0,40,False,False
codecontests_cpp_556,clean_no_schema,-1.4765625,-0.267578125,40,False,False
codecontests_cpp_556,clean_schema_mismatch,-7.8125,-0.447265625,40,False,False
codecontests_cpp_556,clean_no_protocol,-10.3125,-0.333984375,40,False,False
codecontests_java_556,clean_full,0.0,-6.46875,151657,True,True
codecontests_java_556,corrupt_full,-7.8125,0.0,40,False,False
codecontests_java_556,clean_no_schema,-4.4375,-0.043212890625,40,False,False
codecontests_java_556,clean_schema_mismatch,-2.59375,-0.275390625,40,False,False
codecontests_java_556,clean_no_protocol,-10.0625,-0.8984375,785,False,False
codecontests_cpp_557,clean_full,0.0,-4.78125,151657,True,True
codecontests_cpp_557,corrupt_full,-2.53125,0.0,40,False,False
codecontests_cpp_557,clean_no_schema,-1.40625,-0.154296875,40,False,False
codecontests_cpp_557,clean_schema_mismatch,-5.40625,-0.21484375,40,False,False
codecontests_cpp_557,clean_no_protocol,-15.9375,-1.0078125,40,False,False
codecontests_java_557,clean_full,0.0,-2.625,151657,True,True
codecontests_java_557,corrupt_full,-6.875,0.0,40,False,False
codecontests_java_557,clean_no_schema,-6.125,-0.62109375,40,False,False
codecontests_java_557,clean_schema_mismatch,-7.375,-0.38671875,40,False,False
codecontests_java_557,clean_no_protocol,-16.875,-0.412109375,40,False,False
codecontests_cpp_558,clean_full,0.0,-4.1875,151657,True,True
codecontests_cpp_558,corrupt_full,-6.03125,0.0,40,False,False
codecontests_cpp_558,clean_no_schema,-1.1640625,-0.462890625,40,False,False
codecontests_cpp_558,clean_schema_mismatch,-7.28125,-0.197265625,40,False,False
codecontests_cpp_558,clean_no_protocol,-11.5,-0.357421875,40,False,False
codecontests_java_558,clean_full,0.0,-5.8125,151657,True,True
codecontests_java_558,corrupt_full,-12.375,0.0,40,False,False
codecontests_java_558,clean_no_schema,-11.5625,-0.2138671875,40,False,False
codecontests_java_558,clean_schema_mismatch,-11.0,-0.10791015625,40,False,False
codecontests_java_558,clean_no_protocol,-9.875,-0.11962890625,40,False,False
codecontests_java_559,clean_full,0.0,-3.25,151657,True,True
codecontests_java_559,corrupt_full,-7.875,0.0,40,False,False
codecontests_java_559,clean_no_schema,-4.28125,-0.353515625,40,False,False
codecontests_java_559,clean_schema_mismatch,-1.671875,-0.283203125,40,False,False
codecontests_java_559,clean_no_protocol,-15.875,-0.142578125,40,False,False
codecontests_cpp_560,clean_full,0.0,-0.72265625,151657,True,True
codecontests_cpp_560,corrupt_full,-2.328125,0.0,40,False,False
codecontests_cpp_560,clean_no_schema,-3.28125,-0.01025390625,40,False,False
codecontests_cpp_560,clean_schema_mismatch,-5.8125,-0.2177734375,40,False,False
codecontests_cpp_560,clean_no_protocol,-7.1875,-0.52734375,40,False,False
codecontests_java_560,clean_full,0.0,-5.46875,151657,True,True
codecontests_java_560,corrupt_full,-12.1875,0.0,40,False,False
codecontests_java_560,clean_no_schema,-13.1875,-0.419921875,785,False,False
codecontests_java_560,clean_schema_mismatch,-1.7890625,-0.23828125,40,False,False
codecontests_java_560,clean_no_protocol,-13.1875,-0.51171875,785,False,False
codecontests_java_561,clean_full,0.0,-4.15625,151657,True,True
codecontests_java_561,corrupt_full,-3.703125,0.0,40,False,False
codecontests_java_561,clean_no_schema,-1.3828125,-0.380859375,40,False,False
codecontests_java_561,clean_schema_mismatch,-1.5,-0.1943359375,40,False,False
codecontests_java_561,clean_no_protocol,-12.25,-5.59375,73594,False,False
codecontests_cpp_562,clean_full,0.0,-3.984375,151657,True,True
codecontests_cpp_562,corrupt_full,-4.28125,0.0,40,False,False
codecontests_cpp_562,clean_no_schema,-3.640625,-0.1181640625,40,False,False
codecontests_cpp_562,clean_schema_mismatch,-1.484375,-0.244140625,40,False,False
codecontests_cpp_562,clean_no_protocol,-8.125,-0.474609375,40,False,False
codecontests_java_562,clean_full,0.0,-5.9375,151657,True,True
codecontests_java_562,corrupt_full,-8.5625,0.0,40,False,False
codecontests_java_562,clean_no_schema,-12.375,-0.263671875,40,False,False
codecontests_java_562,clean_schema_mismatch,-7.71875,-0.19921875,40,False,False
codecontests_java_562,clean_no_protocol,-9.75,-0.058837890625,40,False,False
codecontests_cpp_563,clean_full,0.0,-4.375,151657,True,True
codecontests_cpp_563,corrupt_full,-6.03125,0.0,40,False,False
codecontests_cpp_563,clean_no_schema,-3.3125,-0.09033203125,40,False,False
codecontests_cpp_563,clean_schema_mismatch,-6.1875,-0.07275390625,40,False,False
codecontests_cpp_563,clean_no_protocol,-15.0625,-0.09619140625,40,False,False
codecontests_java_563,clean_full,0.0,-3.46875,151657,True,True
codecontests_java_563,corrupt_full,-6.0,0.0,40,False,False
codecontests_java_563,clean_no_schema,-6.40625,-0.059326171875,40,False,False
codecontests_java_563,clean_schema_mismatch,-2.65625,-0.2001953125,40,False,False
codecontests_java_563,clean_no_protocol,-17.75,-0.39453125,40,False,False
codecontests_cpp_564,clean_full,0.0,-2.265625,151657,True,True
codecontests_cpp_564,corrupt_full,-2.65625,0.0,40,False,False
codecontests_cpp_564,clean_no_schema,-2.640625,-0.16015625,40,False,False
codecontests_cpp_564,clean_schema_mismatch,-0.57421875,-0.392578125,40,False,False
codecontests_cpp_564,clean_no_protocol,-8.8125,-0.390625,40,False,False
codecontests_java_564,clean_full,0.0,-2.78125,151657,True,True
codecontests_java_564,corrupt_full,-7.96875,0.0,40,False,False
codecontests_java_564,clean_no_schema,-3.75,-0.10888671875,40,False,False
codecontests_java_564,clean_schema_mismatch,-0.5078125,-0.6640625,151657,True,True
codecontests_java_564,clean_no_protocol,-16.25,-0.61328125,1249,False,False
codecontests_cpp_565,clean_full,0.0,-2.671875,151657,True,True
codecontests_cpp_565,corrupt_full,-4.28125,0.0,40,False,False
codecontests_cpp_565,clean_no_schema,-3.90625,-0.1220703125,40,False,False
codecontests_cpp_565,clean_schema_mismatch,-6.40625,-0.06396484375,40,False,False
codecontests_cpp_565,clean_no_protocol,-13.125,-0.22265625,40,False,False
codecontests_java_565,clean_full,0.0,-5.5625,151657,True,True
codecontests_java_565,corrupt_full,-7.09375,0.0,40,False,False
codecontests_java_565,clean_no_schema,-9.5,-0.19921875,40,False,False
codecontests_java_565,clean_schema_mismatch,-8.4375,-0.1630859375,40,False,False
codecontests_java_565,clean_no_protocol,-12.375,-0.158203125,40,False,False
codecontests_cpp_566,clean_full,0.0,-5.625,151657,True,True
codecontests_cpp_566,corrupt_full,-4.5625,0.0,40,False,False
codecontests_cpp_566,clean_no_schema,-2.75,-0.08349609375,40,False,False
codecontests_cpp_566,clean_schema_mismatch,-6.875,-0.07763671875,40,False,False
codecontests_cpp_566,clean_no_protocol,-14.375,-0.1015625,40,False,False
codecontests_java_566,clean_full,0.0,-6.0625,151657,True,True
codecontests_java_566,corrupt_full,-12.4375,0.0,40,False,False
codecontests_java_566,clean_no_schema,-11.5625,-0.23046875,40,False,False
codecontests_java_566,clean_schema_mismatch,-11.0625,-0.1376953125,40,False,False
codecontests_java_566,clean_no_protocol,-13.0,-0.138671875,40,False,False
codecontests_cpp_567,clean_full,0.0,-4.5,151657,True,True
codecontests_cpp_567,corrupt_full,-5.21875,0.0,40,False,False
codecontests_cpp_567,clean_no_schema,-1.59375,-0.30859375,40,False,False
codecontests_cpp_567,clean_schema_mismatch,-1.8828125,-0.478515625,40,False,False
codecontests_cpp_567,clean_no_protocol,-10.625,-1.046875,40,False,False
codecontests_java_567,clean_full,0.0,-6.71875,151657,True,True
codecontests_java_567,corrupt_full,-14.625,0.0,40,False,False
codecontests_java_567,clean_no_schema,-14.625,-0.88671875,785,False,False
codecontests_java_567,clean_schema_mismatch,-10.25,-0.38671875,40,False,False
codecontests_java_567,clean_no_protocol,-8.0625,-0.310546875,40,False,False
codecontests_cpp_568,clean_full,0.0,-3.34375,151657,True,True
codecontests_cpp_568,corrupt_full,-3.3125,0.0,40,False,False
codecontests_cpp_568,clean_no_schema,-3.46875,-0.119140625,40,False,False
codecontests_cpp_568,clean_schema_mismatch,-7.375,-0.10595703125,40,False,False
codecontests_cpp_568,clean_no_protocol,-16.875,-0.392578125,40,False,False
codecontests_java_568,clean_full,0.0,-3.671875,151657,True,True
codecontests_java_568,corrupt_full,-7.1875,0.0,40,False,False
codecontests_java_568,clean_no_schema,-8.6875,-0.1044921875,40,False,False
codecontests_java_568,clean_schema_mismatch,-6.5625,-0.0947265625,40,False,False
codecontests_java_568,clean_no_protocol,-15.3125,-0.08447265625,40,False,False
codecontests_cpp_570,clean_full,0.0,-3.75,151657,True,True
codecontests_cpp_570,corrupt_full,-5.90625,0.0,40,False,False
codecontests_cpp_570,clean_no_schema,-6.71875,-0.29296875,40,False,False
codecontests_cpp_570,clean_schema_mismatch,-8.75,-0.13671875,40,False,False
codecontests_cpp_570,clean_no_protocol,-17.625,-0.71875,785,False,False
codecontests_java_570,clean_full,0.0,-5.15625,151657,True,True
codecontests_java_570,corrupt_full,-13.6875,0.0,40,False,False
codecontests_java_570,clean_no_schema,-14.6875,-0.37890625,40,False,False
codecontests_java_570,clean_schema_mismatch,-11.5625,-0.236328125,40,False,False
codecontests_java_570,clean_no_protocol,-11.75,-0.166015625,40,False,False
codecontests_java_571,clean_full,0.0,-3.65625,151657,True,True
codecontests_java_571,corrupt_full,-7.125,0.0,40,False,False
codecontests_java_571,clean_no_schema,-3.953125,-0.09033203125,40,False,False
codecontests_java_571,clean_schema_mismatch,-2.234375,-0.166015625,40,False,False
codecontests_java_571,clean_no_protocol,-15.1875,-0.1923828125,40,False,False
codecontests_java_572,clean_full,0.0,-3.609375,151657,True,True
codecontests_java_572,corrupt_full,-7.875,0.0,40,False,False
codecontests_java_572,clean_no_schema,-4.90625,-0.478515625,40,False,False
codecontests_java_572,clean_schema_mismatch,-7.09375,-0.1943359375,40,False,False
codecontests_java_572,clean_no_protocol,-17.5,-2.125,73594,False,False
codecontests_cpp_573,clean_full,0.0,-1.265625,151657,True,True
codecontests_cpp_573,corrupt_full,-4.21875,0.0,40,False,False
codecontests_cpp_573,clean_no_schema,-0.80859375,-0.26171875,40,False,False
codecontests_cpp_573,clean_schema_mismatch,-3.65625,-0.6875,40,False,False
codecontests_cpp_573,clean_no_protocol,-8.6875,-0.08349609375,40,False,False
codecontests_java_573,clean_full,0.0,-0.89453125,151657,True,True
codecontests_java_573,corrupt_full,-6.96875,0.0,40,False,False
codecontests_java_573,clean_no_schema,-2.84375,-0.07275390625,40,False,False
codecontests_java_573,clean_schema_mismatch,-3.453125,-0.33984375,40,False,False
codecontests_java_573,clean_no_protocol,-7.0625,-0.1650390625,40,False,False
codecontests_cpp_574,clean_full,0.0,-2.765625,151657,True,True
codecontests_cpp_574,corrupt_full,-3.484375,0.0,40,False,False
codecontests_cpp_574,clean_no_schema,-2.296875,-0.0303955078125,40,False,False
codecontests_cpp_574,clean_schema_mismatch,-3.25,-0.310546875,40,False,False
codecontests_cpp_574,clean_no_protocol,-13.5625,-0.2265625,40,False,False
codecontests_java_574,clean_full,0.0,-4.28125,151657,True,True
codecontests_java_574,corrupt_full,-10.1875,0.0,40,False,False
codecontests_java_574,clean_no_schema,-8.4375,-0.27734375,40,False,False
codecontests_java_574,clean_schema_mismatch,-5.34375,-0.01263427734375,40,False,False
codecontests_java_574,clean_no_protocol,-13.0,-2.5,785,False,False
codecontests_cpp_575,clean_full,0.0,-2.640625,151657,True,True
codecontests_cpp_575,corrupt_full,-3.53125,0.0,40,False,False
codecontests_cpp_575,clean_no_schema,-7.59375,-0.203125,40,False,False
codecontests_cpp_575,clean_schema_mismatch,-6.40625,-0.09130859375,40,False,False
codecontests_cpp_575,clean_no_protocol,-17.5,-0.46484375,40,False,False
codecontests_java_575,clean_full,0.0,-4.0,151657,True,True
codecontests_java_575,corrupt_full,-6.6875,0.0,40,False,False
codecontests_java_575,clean_no_schema,-7.03125,-0.171875,40,False,False
codecontests_java_575,clean_schema_mismatch,-3.046875,-0.16015625,40,False,False
codecontests_java_575,clean_no_protocol,-18.5,-0.091796875,40,False,False
codecontests_cpp_576,clean_full,0.0,-2.796875,151657,True,True
codecontests_cpp_576,corrupt_full,-2.703125,0.0,40,False,False
codecontests_cpp_576,clean_no_schema,-2.96875,-0.021728515625,40,False,False
codecontests_cpp_576,clean_schema_mismatch,-3.234375,-0.1279296875,40,False,False
codecontests_cpp_576,clean_no_protocol,-16.75,-1.0234375,40,False,False
codecontests_java_576,clean_full,0.0,-3.921875,151657,True,True
codecontests_java_576,corrupt_full,-3.4375,0.0,40,False,False
codecontests_java_576,clean_no_schema,-7.25,-0.1767578125,40,False,False
codecontests_java_576,clean_schema_mismatch,-0.11181640625,-1.7734375,151657,True,True
codecontests_java_576,clean_no_protocol,-9.125,-1.5703125,73594,False,False
codecontests_cpp_577,clean_full,0.0,-6.25,151657,True,True
codecontests_cpp_577,corrupt_full,-6.8125,0.0,40,False,False
codecontests_cpp_577,clean_no_schema,-0.71875,-0.74609375,151657,True,True
codecontests_cpp_577,clean_schema_mismatch,-1.734375,-0.2216796875,40,False,False
codecontests_cpp_577,clean_no_protocol,-11.125,-0.0196533203125,40,False,False
codecontests_java_577,clean_full,0.0,-4.78125,151657,True,True
codecontests_java_577,corrupt_full,-12.4375,0.0,40,False,False
codecontests_java_577,clean_no_schema,-7.875,-0.134765625,40,False,False
codecontests_java_577,clean_schema_mismatch,-7.40625,-0.126953125,40,False,False
codecontests_java_577,clean_no_protocol,-13.125,-0.953125,73594,False,False
codecontests_java_578,clean_full,0.0,-4.21875,151657,True,True
codecontests_java_578,corrupt_full,-7.15625,0.0,40,False,False
codecontests_java_578,clean_no_schema,-1.765625,-0.48046875,40,False,False
codecontests_java_578,clean_schema_mismatch,-4.40625,-0.11376953125,40,False,False
codecontests_java_578,clean_no_protocol,-18.0,-0.07080078125,40,False,False
codecontests_cpp_579,clean_full,0.0,-2.6875,151657,True,True
codecontests_cpp_579,corrupt_full,-2.765625,0.0,40,False,False
codecontests_cpp_579,clean_no_schema,-0.21484375,-0.9765625,151657,True,True
codecontests_cpp_579,clean_schema_mismatch,-7.34375,-0.328125,40,False,False
codecontests_cpp_579,clean_no_protocol,-11.6875,-0.58203125,40,False,False
codecontests_java_579,clean_full,0.0,-2.328125,151657,True,True
codecontests_java_579,corrupt_full,-4.90625,0.0,40,False,False
codecontests_java_579,clean_no_schema,-8.0,-0.1806640625,40,False,False
codecontests_java_579,clean_schema_mismatch,-9.75,-0.404296875,40,False,False
codecontests_java_579,clean_no_protocol,-14.1875,-1.6484375,73594,False,False
codecontests_cpp_580,clean_full,0.0,-4.84375,151657,True,True
codecontests_cpp_580,corrupt_full,-4.6875,0.0,40,False,False
codecontests_cpp_580,clean_no_schema,-7.78125,-0.57421875,785,False,False
codecontests_cpp_580,clean_schema_mismatch,-2.375,-0.1787109375,40,False,False
codecontests_cpp_580,clean_no_protocol,-13.3125,-0.69921875,40,False,False
codecontests_java_580,clean_full,0.0,-4.09375,151657,True,True
codecontests_java_580,corrupt_full,-4.28125,0.0,40,False,False
codecontests_java_580,clean_no_schema,-9.0625,-0.2216796875,40,False,False
codecontests_java_580,clean_schema_mismatch,-5.78125,-0.061279296875,40,False,False
codecontests_java_580,clean_no_protocol,-15.875,-2.921875,785,False,False
codecontests_cpp_581,clean_full,0.0,-3.0,151657,True,True
codecontests_cpp_581,corrupt_full,-3.75,0.0,40,False,False
codecontests_cpp_581,clean_no_schema,-2.390625,-0.1328125,40,False,False
codecontests_cpp_581,clean_schema_mismatch,-6.0625,-0.12353515625,40,False,False
codecontests_cpp_581,clean_no_protocol,-16.625,-0.439453125,40,False,False
codecontests_java_581,clean_full,0.0,-3.546875,151657,True,True
codecontests_java_581,corrupt_full,-6.53125,0.0,40,False,False
codecontests_java_581,clean_no_schema,-7.8125,-0.1435546875,40,False,False
codecontests_java_581,clean_schema_mismatch,-8.3125,-0.087890625,40,False,False
codecontests_java_581,clean_no_protocol,-17.0,-1.2421875,785,False,False
codecontests_cpp_582,clean_full,0.0,-4.03125,151657,True,True
codecontests_cpp_582,corrupt_full,-3.390625,0.0,40,False,False
codecontests_cpp_582,clean_no_schema,-0.74609375,-0.53125,151657,True,False
codecontests_cpp_582,clean_schema_mismatch,-5.46875,-0.0751953125,40,False,False
codecontests_cpp_582,clean_no_protocol,-13.0625,-0.2890625,40,False,False
codecontests_java_582,clean_full,0.0,-4.09375,151657,True,True
codecontests_java_582,corrupt_full,-6.4375,0.0,40,False,False
codecontests_java_582,clean_no_schema,-4.71875,-0.1630859375,40,False,False
codecontests_java_582,clean_schema_mismatch,-8.75,-0.10546875,40,False,False
codecontests_java_582,clean_no_protocol,-12.5,-1.0234375,785,False,False
codecontests_java_583,clean_full,0.0,-2.75,151657,True,True
codecontests_java_583,corrupt_full,-4.34375,0.0,40,False,False
codecontests_java_583,clean_no_schema,-6.875,-0.138671875,40,False,False
codecontests_java_583,clean_schema_mismatch,-9.625,-0.1669921875,40,False,False
codecontests_java_583,clean_no_protocol,-19.125,-1.0703125,785,False,False
codecontests_java_584,clean_full,0.0,-3.46875,151657,True,True
codecontests_java_584,corrupt_full,-5.28125,0.0,40,False,False
codecontests_java_584,clean_no_schema,-8.9375,-0.275390625,40,False,False
codecontests_java_584,clean_schema_mismatch,-4.15625,-0.1669921875,40,False,False
codecontests_java_584,clean_no_protocol,-15.8125,-1.125,73594,False,False
codecontests_cpp_585,clean_full,0.0,-1.03125,151657,True,True
codecontests_cpp_585,corrupt_full,-3.3125,0.0,40,False,False
codecontests_cpp_585,clean_no_schema,-7.59375,-0.162109375,40,False,False
codecontests_cpp_585,clean_schema_mismatch,-9.3125,-0.1884765625,40,False,False
codecontests_cpp_585,clean_no_protocol,-11.6875,-0.349609375,40,False,False
codecontests_java_585,clean_full,0.0,-6.90625,151657,True,True
codecontests_java_585,corrupt_full,-11.25,0.0,40,False,False
codecontests_java_585,clean_no_schema,-12.625,-0.5,40,False,False
codecontests_java_585,clean_schema_mismatch,-9.125,-0.314453125,40,False,False
codecontests_java_585,clean_no_protocol,-8.3125,-0.23046875,40,False,False
codecontests_cpp_586,clean_full,0.0,-3.375,151657,True,True
