sample_id,head,variant,rank,pos,token,attn
codecontests_cpp_488,L17H8,corrupt,5,35,<,0.02476954460144043
codecontests_cpp_488,L20H5,clean,1,29,></,0.1995469331741333
codecontests_cpp_488,L20H5,clean,2,27, <,0.0714583545923233
codecontests_cpp_488,L20H5,clean,3,140,.cpp,0.06514782458543777
codecontests_cpp_488,L20H5,clean,4,97, json,0.062201015651226044
codecontests_cpp_488,L20H5,clean,5,241,</think>,0.05394294112920761
codecontests_cpp_488,L20H5,corrupt,1,29,></,0.13849209249019623
codecontests_cpp_488,L20H5,corrupt,2,140,.cpp,0.09304403513669968
codecontests_cpp_488,L20H5,corrupt,3,137, body,0.07545512914657593
codecontests_cpp_488,L20H5,corrupt,4,241,</think>,0.06242595985531807
codecontests_cpp_488,L20H5,corrupt,5,27, <,0.05475888401269913
codecontests_java_488,L2H14,clean,1,238,\n\n,0.06056663766503334
codecontests_java_488,L2H14,clean,2,18, query,0.049714986234903336
codecontests_java_488,L2H14,clean,3,233,assistant,0.049296148121356964
codecontests_java_488,L2H14,clean,4,150, below,0.030808020383119583
codecontests_java_488,L2H14,clean,5,8, call,0.025042802095413208
codecontests_java_488,L2H14,corrupt,1,136, the,0.1078934445977211
codecontests_java_488,L2H14,corrupt,2,238,\n\n,0.05141207575798035
codecontests_java_488,L2H14,corrupt,3,18, query,0.044932346791028976
codecontests_java_488,L2H14,corrupt,4,233,assistant,0.043856725096702576
codecontests_java_488,L2H14,corrupt,5,135,ise,0.03822489082813263
codecontests_java_488,L16H8,clean,1,234,\n,0.06929948925971985
codecontests_java_488,L16H8,clean,2,93, call,0.051387738436460495
codecontests_java_488,L16H8,clean,3,86,}\n,0.045429814606904984
codecontests_java_488,L16H8,clean,4,142, based,0.038266610354185104
codecontests_java_488,L16H8,clean,5,219, {\n,0.027021443471312523
codecontests_java_488,L16H8,corrupt,1,234,\n,0.06016009300947189
codecontests_java_488,L16H8,corrupt,2,138, body,0.0507163405418396
codecontests_java_488,L16H8,corrupt,3,137, function,0.03877798840403557
codecontests_java_488,L16H8,corrupt,4,219, {\n,0.03462834656238556
codecontests_java_488,L16H8,corrupt,5,145, function,0.030930306762456894
codecontests_java_488,L17H2,clean,1,0,<|im_start|>,0.1460077315568924
codecontests_java_488,L17H2,clean,2,236,\n\n,0.058347057551145554
codecontests_java_488,L17H2,clean,3,230,<|im_end|>,0.05039866268634796
codecontests_java_488,L17H2,clean,4,19,.\n\n,0.04173958674073219
codecontests_java_488,L17H2,clean,5,88,tools,0.039454035460948944
codecontests_java_488,L17H2,corrupt,1,0,<|im_start|>,0.17213080823421478
codecontests_java_488,L17H2,corrupt,2,230,<|im_end|>,0.04932580143213272
codecontests_java_488,L17H2,corrupt,3,236,\n\n,0.045824240893125534
codecontests_java_488,L17H2,corrupt,4,88,tools,0.038556281477212906
codecontests_java_488,L17H2,corrupt,5,19,.\n\n,0.03278879076242447
codecontests_java_488,L17H8,clean,1,0,<|im_start|>,0.23203425109386444
codecontests_java_488,L17H8,clean,2,147, and,0.04834083467721939
codecontests_java_488,L17H8,clean,3,152,/*\n,0.023738492280244827
codecontests_java_488,L17H8,clean,4,238,\n\n,0.022305738180875778
codecontests_java_488,L17H8,clean,5,234,\n,0.02204502746462822
codecontests_java_488,L17H8,corrupt,1,0,<|im_start|>,0.2615100145339966
codecontests_java_488,L17H8,corrupt,2,147, and,0.03693821653723717
codecontests_java_488,L17H8,corrupt,3,151,:\n,0.02890622802078724
codecontests_java_488,L17H8,corrupt,4,234,\n,0.028284668922424316
codecontests_java_488,L17H8,corrupt,5,152,/*\n,0.026964567601680756
codecontests_java_488,L20H5,clean,1,29,></,0.2395220398902893
codecontests_java_488,L20H5,clean,2,97, json,0.06715284287929535
codecontests_java_488,L20H5,clean,3,27, <,0.05991610139608383
codecontests_java_488,L20H5,clean,4,109, tags,0.05035471171140671
codecontests_java_488,L20H5,clean,5,237,</think>,0.05004606768488884
codecontests_java_488,L20H5,corrupt,1,29,></,0.15140533447265625
codecontests_java_488,L20H5,corrupt,2,138, body,0.12755189836025238
codecontests_java_488,L20H5,corrupt,3,237,</think>,0.11260849237442017
codecontests_java_488,L20H5,corrupt,4,0,<|im_start|>,0.06323973089456558
codecontests_java_488,L20H5,corrupt,5,141,.java,0.05575497820973396
apps_python_489,L2H14,clean,1,18, query,0.0743594542145729
apps_python_489,L2H14,clean,2,245,\n\n,0.044972974807024
apps_python_489,L2H14,clean,3,38,"{""",0.040386587381362915
apps_python_489,L2H14,clean,4,149, below,0.03646817058324814
apps_python_489,L2H14,clean,5,240,assistant,0.033165134489536285
apps_python_489,L2H14,corrupt,1,135, the,0.11781289428472519
apps_python_489,L2H14,corrupt,2,18, query,0.06847191601991653
apps_python_489,L2H14,corrupt,3,245,\n\n,0.040077321231365204
apps_python_489,L2H14,corrupt,4,38,"{""",0.037028416991233826
apps_python_489,L2H14,corrupt,5,149, below,0.03007657267153263
apps_python_489,L16H8,clean,1,141, based,0.07611875981092453
apps_python_489,L16H8,clean,2,241,\n,0.06398627907037735
apps_python_489,L16H8,clean,3,136, function,0.055300574749708176
apps_python_489,L16H8,clean,4,238,\n,0.04202510789036751
apps_python_489,L16H8,clean,5,54,"."",""",0.04192734882235527
apps_python_489,L16H8,corrupt,1,241,\n,0.09163365513086319
apps_python_489,L16H8,corrupt,2,141, based,0.0666406899690628
apps_python_489,L16H8,corrupt,3,238,\n,0.05370071157813072
apps_python_489,L16H8,corrupt,4,144, function,0.03666089475154877
apps_python_489,L16H8,corrupt,5,54,"."",""",0.032209813594818115
apps_python_489,L17H2,clean,1,0,<|im_start|>,0.1483605057001114
apps_python_489,L17H2,clean,2,245,\n\n,0.0594748854637146
apps_python_489,L17H2,clean,3,243,\n\n,0.05749986320734024
apps_python_489,L17H2,clean,4,241,\n,0.04565449431538582
apps_python_489,L17H2,clean,5,130,\n,0.040105897933244705
apps_python_489,L17H2,corrupt,1,0,<|im_start|>,0.20840272307395935
apps_python_489,L17H2,corrupt,2,245,\n\n,0.05368173494935036
apps_python_489,L17H2,corrupt,3,243,\n\n,0.05219103768467903
apps_python_489,L17H2,corrupt,4,88,tools,0.033567871898412704
apps_python_489,L17H2,corrupt,5,241,\n,0.03355986997485161
apps_python_489,L17H8,clean,1,0,<|im_start|>,0.13331668078899384
apps_python_489,L17H8,clean,2,241,\n,0.0743604451417923
apps_python_489,L17H8,clean,3,130,\n,0.033518705517053604
apps_python_489,L17H8,clean,4,85,}},0.03174718841910362
apps_python_489,L17H8,clean,5,245,\n\n,0.02400246076285839
apps_python_489,L17H8,corrupt,1,0,<|im_start|>,0.2083408534526825
apps_python_489,L17H8,corrupt,2,241,\n,0.07944925874471664
apps_python_489,L17H8,corrupt,3,85,}},0.02371431328356266
apps_python_489,L17H8,corrupt,4,146, and,0.022575419396162033
apps_python_489,L17H8,corrupt,5,141, based,0.01890154369175434
apps_python_489,L20H5,clean,1,29,></,0.26249071955680847
apps_python_489,L20H5,clean,2,244,</think>,0.13074570894241333
apps_python_489,L20H5,clean,3,140,.py,0.08459267020225525
apps_python_489,L20H5,clean,4,27, <,0.038700323551893234
apps_python_489,L20H5,clean,5,108, XML,0.03330880030989647
apps_python_489,L20H5,corrupt,1,244,</think>,0.1858239322900772
apps_python_489,L20H5,corrupt,2,29,></,0.14034876227378845
apps_python_489,L20H5,corrupt,3,140,.py,0.13978345692157745
apps_python_489,L20H5,corrupt,4,0,<|im_start|>,0.0530698299407959
apps_python_489,L20H5,corrupt,5,148,string,0.04579969123005867
codecontests_java_489,L2H14,clean,1,18, query,0.05816546082496643
codecontests_java_489,L2H14,clean,2,310,\n\n,0.04607968032360077
codecontests_java_489,L2H14,clean,3,305,assistant,0.04338431358337402
codecontests_java_489,L2H14,clean,4,150, below,0.03752116858959198
codecontests_java_489,L2H14,clean,5,136, the,0.028958866372704506
codecontests_java_489,L2H14,corrupt,1,136, the,0.10162925720214844
codecontests_java_489,L2H14,corrupt,2,18, query,0.049530427902936935
codecontests_java_489,L2H14,corrupt,3,150, below,0.042998116463422775
codecontests_java_489,L2H14,corrupt,4,310,\n\n,0.04053318500518799
codecontests_java_489,L2H14,corrupt,5,305,assistant,0.036515843123197556
codecontests_java_489,L16H8,clean,1,306,\n,0.050663091242313385
codecontests_java_489,L16H8,clean,2,142, based,0.04275244474411011
codecontests_java_489,L16H8,clean,3,137, function,0.039867792278528214
codecontests_java_489,L16H8,clean,4,93, call,0.03567538782954216
codecontests_java_489,L16H8,clean,5,145, function,0.030751347541809082
codecontests_java_489,L16H8,corrupt,1,306,\n,0.058161720633506775
codecontests_java_489,L16H8,corrupt,2,291, {\n,0.04055098816752434
codecontests_java_489,L16H8,corrupt,3,137, function,0.03809038922190666
codecontests_java_489,L16H8,corrupt,4,301,}\n,0.036268677562475204
codecontests_java_489,L16H8,corrupt,5,142, based,0.03478361293673515
codecontests_java_489,L17H2,clean,1,0,<|im_start|>,0.185354083776474
codecontests_java_489,L17H2,clean,2,308,\n\n,0.04816371947526932
codecontests_java_489,L17H2,clean,3,19,.\n\n,0.04356631264090538
codecontests_java_489,L17H2,clean,4,130,\n,0.03520558401942253
codecontests_java_489,L17H2,clean,5,302,<|im_end|>,0.03470511734485626
codecontests_java_489,L17H2,corrupt,1,0,<|im_start|>,0.26431044936180115
codecontests_java_489,L17H2,corrupt,2,302,<|im_end|>,0.04273233935236931
codecontests_java_489,L17H2,corrupt,3,308,\n\n,0.042622003704309464
codecontests_java_489,L17H2,corrupt,4,19,.\n\n,0.031262632459402084
codecontests_java_489,L17H2,corrupt,5,88,tools,0.030056007206439972
codecontests_java_489,L17H8,clean,1,0,<|im_start|>,0.194010391831398
codecontests_java_489,L17H8,clean,2,306,\n,0.03750099614262581
codecontests_java_489,L17H8,clean,3,152,/*\n,0.028934285044670105
codecontests_java_489,L17H8,clean,4,151,:\n,0.02841288223862648
codecontests_java_489,L17H8,clean,5,310,\n\n,0.02808644063770771
codecontests_java_489,L17H8,corrupt,1,0,<|im_start|>,0.2606174945831299
codecontests_java_489,L17H8,corrupt,2,306,\n,0.0363985113799572
codecontests_java_489,L17H8,corrupt,3,152,/*\n,0.031917501240968704
codecontests_java_489,L17H8,corrupt,4,151,:\n,0.02776724100112915
codecontests_java_489,L17H8,corrupt,5,141,.java,0.023363394662737846
codecontests_java_489,L20H5,clean,1,29,></,0.19246038794517517
codecontests_java_489,L20H5,clean,2,27, <,0.08416765183210373
codecontests_java_489,L20H5,clean,3,309,</think>,0.06821013242006302
codecontests_java_489,L20H5,clean,4,97, json,0.046498727053403854
codecontests_java_489,L20H5,clean,5,141,.java,0.04539850354194641
codecontests_java_489,L20H5,corrupt,1,309,</think>,0.1394399255514145
codecontests_java_489,L20H5,corrupt,2,29,></,0.10846013575792313
codecontests_java_489,L20H5,corrupt,3,0,<|im_start|>,0.07703674584627151
codecontests_java_489,L20H5,corrupt,4,141,.java,0.05396723002195358
codecontests_java_489,L20H5,corrupt,5,138, body,0.05055306851863861
apps_python_490,L2H14,clean,1,18, query,0.06143268197774887
apps_python_490,L2H14,clean,2,149, below,0.054176364094018936
apps_python_490,L2H14,clean,3,287,\n\n,0.049503739923238754
apps_python_490,L2H14,clean,4,282,assistant,0.033972062170505524
apps_python_490,L2H14,clean,5,135, the,0.03128020837903023
apps_python_490,L2H14,corrupt,1,135, the,0.09367549419403076
apps_python_490,L2H14,corrupt,2,18, query,0.054811250418424606
apps_python_490,L2H14,corrupt,3,149, below,0.0508970245718956
apps_python_490,L2H14,corrupt,4,287,\n\n,0.04521262273192406
apps_python_490,L2H14,corrupt,5,134,Implement,0.039283957332372665
apps_python_490,L16H8,clean,1,141, based,0.0882752537727356
apps_python_490,L16H8,clean,2,136, function,0.057004138827323914
apps_python_490,L16H8,clean,3,150,:\n,0.04150308668613434
apps_python_490,L16H8,clean,4,283,\n,0.03970719873905182
apps_python_490,L16H8,clean,5,49,""",""",0.03499412536621094
apps_python_490,L16H8,corrupt,1,283,\n,0.04873215779662132
apps_python_490,L16H8,corrupt,2,141, based,0.04538733884692192
apps_python_490,L16H8,corrupt,3,280,\n,0.03650204464793205
apps_python_490,L16H8,corrupt,4,0,<|im_start|>,0.034960683435201645
apps_python_490,L16H8,corrupt,5,181,   ,0.032205477356910706
apps_python_490,L17H2,clean,1,0,<|im_start|>,0.12696526944637299
apps_python_490,L17H2,clean,2,287,\n\n,0.09775979071855545
apps_python_490,L17H2,clean,3,285,\n\n,0.06079602986574173
apps_python_490,L17H2,clean,4,130,\n,0.039784178137779236
apps_python_490,L17H2,clean,5,19,.\n\n,0.03926042467355728
apps_python_490,L17H2,corrupt,1,0,<|im_start|>,0.18396428227424622
apps_python_490,L17H2,corrupt,2,287,\n\n,0.09400960803031921
apps_python_490,L17H2,corrupt,3,285,\n\n,0.0671919733285904
apps_python_490,L17H2,corrupt,4,19,.\n\n,0.04622870683670044
apps_python_490,L17H2,corrupt,5,3,#,0.032695263624191284
apps_python_490,L17H8,clean,1,0,<|im_start|>,0.11207694560289383
apps_python_490,L17H8,clean,2,283,\n,0.04684760048985481
apps_python_490,L17H8,clean,3,130,\n,0.0460360050201416
apps_python_490,L17H8,clean,4,110,:\n,0.030213065445423126
apps_python_490,L17H8,clean,5,287,\n\n,0.028294581919908524
apps_python_490,L17H8,corrupt,1,0,<|im_start|>,0.16067634522914886
apps_python_490,L17H8,corrupt,2,283,\n,0.04330616071820259
apps_python_490,L17H8,corrupt,3,130,\n,0.03459448367357254
apps_python_490,L17H8,corrupt,4,110,:\n,0.02819972112774849
apps_python_490,L17H8,corrupt,5,287,\n\n,0.02462846413254738
apps_python_490,L20H5,clean,1,29,></,0.271700918674469
apps_python_490,L20H5,clean,2,286,</think>,0.09994660317897797
apps_python_490,L20H5,clean,3,108, XML,0.06629405915737152
apps_python_490,L20H5,clean,4,27, <,0.06548523157835007
apps_python_490,L20H5,clean,5,109, tags,0.04011986404657364
apps_python_490,L20H5,corrupt,1,29,></,0.15174412727355957
apps_python_490,L20H5,corrupt,2,286,</think>,0.09542794525623322
apps_python_490,L20H5,corrupt,3,140,.py,0.05734018236398697
apps_python_490,L20H5,corrupt,4,27, <,0.05349252000451088
apps_python_490,L20H5,corrupt,5,137, body,0.0495261624455452
codecontests_cpp_490,L2H14,clean,1,135, the,0.06404167413711548
codecontests_cpp_490,L2H14,clean,2,240,\n\n,0.05289183184504509
codecontests_cpp_490,L2H14,clean,3,235,assistant,0.05049492046236992
codecontests_cpp_490,L2H14,clean,4,18, query,0.049618665128946304
codecontests_cpp_490,L2H14,clean,5,149, below,0.035027846693992615
codecontests_cpp_490,L2H14,corrupt,1,135, the,0.10242012143135071
codecontests_cpp_490,L2H14,corrupt,2,235,assistant,0.04791178181767464
codecontests_cpp_490,L2H14,corrupt,3,240,\n\n,0.04757816344499588
codecontests_cpp_490,L2H14,corrupt,4,18, query,0.0468938983976841
codecontests_cpp_490,L2H14,corrupt,5,149, below,0.03175470232963562
codecontests_cpp_490,L16H8,clean,1,236,\n,0.06006494536995888
codecontests_cpp_490,L16H8,clean,2,141, based,0.04749761521816254
codecontests_cpp_490,L16H8,clean,3,93, call,0.044660281389951706
codecontests_cpp_490,L16H8,clean,4,136, function,0.03493121266365051
codecontests_cpp_490,L16H8,clean,5,231,}\n,0.030868377536535263
codecontests_cpp_490,L16H8,corrupt,1,236,\n,0.07442279905080795
codecontests_cpp_490,L16H8,corrupt,2,231,}\n,0.04137345030903816
codecontests_cpp_490,L16H8,corrupt,3,93, call,0.04005530849099159
codecontests_cpp_490,L16H8,corrupt,4,0,<|im_start|>,0.032532982528209686
codecontests_cpp_490,L16H8,corrupt,5,136, function,0.029139049351215363
codecontests_cpp_490,L17H2,clean,1,0,<|im_start|>,0.18971814215183258
codecontests_cpp_490,L17H2,clean,2,240,\n\n,0.06245146691799164
codecontests_cpp_490,L17H2,clean,3,238,\n\n,0.06131075695157051
codecontests_cpp_490,L17H2,clean,4,232,<|im_end|>,0.03775081783533096
codecontests_cpp_490,L17H2,clean,5,19,.\n\n,0.02933160960674286
codecontests_cpp_490,L17H2,corrupt,1,0,<|im_start|>,0.19660232961177826
codecontests_cpp_490,L17H2,corrupt,2,238,\n\n,0.07153203338384628
codecontests_cpp_490,L17H2,corrupt,3,240,\n\n,0.06856754422187805
codecontests_cpp_490,L17H2,corrupt,4,232,<|im_end|>,0.032647088170051575
codecontests_cpp_490,L17H2,corrupt,5,19,.\n\n,0.030178943648934364
codecontests_cpp_490,L17H8,clean,1,0,<|im_start|>,0.20139241218566895
codecontests_cpp_490,L17H8,clean,2,240,\n\n,0.03844693675637245
codecontests_cpp_490,L17H8,clean,3,146, and,0.0349942147731781
codecontests_cpp_490,L17H8,clean,4,236,\n,0.03332500904798508
codecontests_cpp_490,L17H8,clean,5,238,\n\n,0.029198862612247467
codecontests_cpp_490,L17H8,corrupt,1,0,<|im_start|>,0.19777131080627441
codecontests_cpp_490,L17H8,corrupt,2,236,\n,0.06265144050121307
codecontests_cpp_490,L17H8,corrupt,3,240,\n\n,0.037922438234090805
codecontests_cpp_490,L17H8,corrupt,4,238,\n\n,0.032302990555763245
codecontests_cpp_490,L17H8,corrupt,5,35,<,0.03138599172234535
codecontests_cpp_490,L20H5,clean,1,29,></,0.16158725321292877
codecontests_cpp_490,L20H5,clean,2,140,.cpp,0.0966239795088768
codecontests_cpp_490,L20H5,clean,3,97, json,0.0763157531619072
codecontests_cpp_490,L20H5,clean,4,239,</think>,0.056366827338933945
codecontests_cpp_490,L20H5,clean,5,27, <,0.053709279745817184
codecontests_cpp_490,L20H5,corrupt,1,140,.cpp,0.12316875159740448
codecontests_cpp_490,L20H5,corrupt,2,29,></,0.11956223100423813
codecontests_cpp_490,L20H5,corrupt,3,137, body,0.08280743658542633
codecontests_cpp_490,L20H5,corrupt,4,239,</think>,0.06751382350921631
codecontests_cpp_490,L20H5,corrupt,5,0,<|im_start|>,0.05535933002829552
codecontests_java_490,L2H14,clean,1,236,\n\n,0.0586201436817646
codecontests_java_490,L2H14,clean,2,18, query,0.05676817148923874
codecontests_java_490,L2H14,clean,3,231,assistant,0.053963374346494675
codecontests_java_490,L2H14,clean,4,38,"{""",0.02994765155017376
codecontests_java_490,L2H14,clean,5,150, below,0.028964979574084282
codecontests_java_490,L2H14,corrupt,1,136, the,0.09332741051912308
codecontests_java_490,L2H14,corrupt,2,18, query,0.0525013729929924
codecontests_java_490,L2H14,corrupt,3,236,\n\n,0.048414524644613266
codecontests_java_490,L2H14,corrupt,4,231,assistant,0.04543793201446533
codecontests_java_490,L2H14,corrupt,5,135,ise,0.03914070501923561
codecontests_java_490,L16H8,clean,1,232,\n,0.07886634767055511
codecontests_java_490,L16H8,clean,2,93, call,0.054643552750349045
codecontests_java_490,L16H8,clean,3,86,}\n,0.04562349244952202
codecontests_java_490,L16H8,clean,4,142, based,0.04192216694355011
codecontests_java_490,L16H8,clean,5,151,:\n,0.02973991259932518
codecontests_java_490,L16H8,corrupt,1,232,\n,0.06362150609493256
codecontests_java_490,L16H8,corrupt,2,137, function,0.05343002825975418
codecontests_java_490,L16H8,corrupt,3,138, body,0.05201086401939392
codecontests_java_490,L16H8,corrupt,4,145, function,0.04129091650247574
codecontests_java_490,L16H8,corrupt,5,93, call,0.028107676655054092
codecontests_java_490,L17H2,clean,1,0,<|im_start|>,0.16586819291114807
codecontests_java_490,L17H2,clean,2,234,\n\n,0.08096569776535034
codecontests_java_490,L17H2,clean,3,236,\n\n,0.04910223186016083
codecontests_java_490,L17H2,clean,4,228,<|im_end|>,0.04470830410718918
codecontests_java_490,L17H2,clean,5,88,tools,0.03312760591506958
codecontests_java_490,L17H2,corrupt,1,0,<|im_start|>,0.182482048869133
codecontests_java_490,L17H2,corrupt,2,234,\n\n,0.05683903023600578
codecontests_java_490,L17H2,corrupt,3,228,<|im_end|>,0.047414399683475494
codecontests_java_490,L17H2,corrupt,4,88,tools,0.034710757434368134
codecontests_java_490,L17H2,corrupt,5,217, {\n,0.03365844860672951
codecontests_java_490,L17H8,clean,1,0,<|im_start|>,0.2412724792957306
codecontests_java_490,L17H8,clean,2,147, and,0.043453432619571686
codecontests_java_490,L17H8,clean,3,236,\n\n,0.029019109904766083
codecontests_java_490,L17H8,clean,4,232,\n,0.02533883787691593
codecontests_java_490,L17H8,clean,5,152,/*\n,0.020898669958114624
codecontests_java_490,L17H8,corrupt,1,0,<|im_start|>,0.2458672821521759
codecontests_java_490,L17H8,corrupt,2,232,\n,0.03570205718278885
codecontests_java_490,L17H8,corrupt,3,147, and,0.03196648135781288
codecontests_java_490,L17H8,corrupt,4,152,/*\n,0.02870076335966587
codecontests_java_490,L17H8,corrupt,5,141,.java,0.02813112363219261
codecontests_java_490,L20H5,clean,1,29,></,0.17552614212036133
codecontests_java_490,L20H5,clean,2,97, json,0.08098011463880539
codecontests_java_490,L20H5,clean,3,227,}\n,0.07509863376617432
codecontests_java_490,L20H5,clean,4,27, <,0.06148140877485275
codecontests_java_490,L20H5,clean,5,109, tags,0.059443891048431396
codecontests_java_490,L20H5,corrupt,1,138, body,0.13544286787509918
codecontests_java_490,L20H5,corrupt,2,235,</think>,0.12298927456140518
codecontests_java_490,L20H5,corrupt,3,29,></,0.1029684767127037
codecontests_java_490,L20H5,corrupt,4,141,.java,0.088530033826828
codecontests_java_490,L20H5,corrupt,5,0,<|im_start|>,0.067966029047966
apps_python_491,L2H14,clean,1,135, the,0.15520480275154114
apps_python_491,L2H14,clean,2,268,\n\n,0.042748820036649704
apps_python_491,L2H14,clean,3,18, query,0.040127944201231
apps_python_491,L2H14,clean,4,149, below,0.03849579766392708
apps_python_491,L2H14,clean,5,263,assistant,0.035290878266096115
apps_python_491,L2H14,corrupt,1,135, the,0.09727595001459122
apps_python_491,L2H14,corrupt,2,268,\n\n,0.04649496451020241
apps_python_491,L2H14,corrupt,3,18, query,0.046241845935583115
apps_python_491,L2H14,corrupt,4,149, below,0.04106736183166504
apps_python_491,L2H14,corrupt,5,134,Implement,0.04083997756242752
apps_python_491,L16H8,clean,1,141, based,0.06617110967636108
apps_python_491,L16H8,clean,2,136, function,0.0554254986345768
apps_python_491,L16H8,clean,3,261,\n,0.0506819486618042
apps_python_491,L16H8,clean,4,264,\n,0.04834805428981781
apps_python_491,L16H8,clean,5,86,}\n,0.038527168333530426
apps_python_491,L16H8,corrupt,1,264,\n,0.0687016174197197
apps_python_491,L16H8,corrupt,2,261,\n,0.05039522051811218
apps_python_491,L16H8,corrupt,3,0,<|im_start|>,0.0438283272087574
apps_python_491,L16H8,corrupt,4,268,\n\n,0.04277839511632919
apps_python_491,L16H8,corrupt,5,259,\n,0.04032525047659874
apps_python_491,L17H2,clean,1,0,<|im_start|>,0.09300532191991806
apps_python_491,L17H2,clean,2,266,\n\n,0.058379240334033966
apps_python_491,L17H2,clean,3,268,\n\n,0.05816345289349556
apps_python_491,L17H2,clean,4,130,\n,0.04702257737517357
apps_python_491,L17H2,clean,5,88,tools,0.0374457910656929
apps_python_491,L17H2,corrupt,1,0,<|im_start|>,0.16972798109054565
apps_python_491,L17H2,corrupt,2,268,\n\n,0.07063112407922745
apps_python_491,L17H2,corrupt,3,266,\n\n,0.06524305045604706
apps_python_491,L17H2,corrupt,4,19,.\n\n,0.03779454529285431
apps_python_491,L17H2,corrupt,5,130,\n,0.0295094083994627
apps_python_491,L17H8,clean,1,0,<|im_start|>,0.11577574163675308
apps_python_491,L17H8,clean,2,264,\n,0.04579034820199013
apps_python_491,L17H8,clean,3,85,}},0.029662156477570534
apps_python_491,L17H8,clean,4,130,\n,0.02725573442876339
apps_python_491,L17H8,clean,5,110,:\n,0.025470418855547905
apps_python_491,L17H8,corrupt,1,0,<|im_start|>,0.1698984056711197
apps_python_491,L17H8,corrupt,2,264,\n,0.03723977506160736
apps_python_491,L17H8,corrupt,3,268,\n\n,0.027956867590546608
apps_python_491,L17H8,corrupt,4,85,}},0.024643443524837494
apps_python_491,L17H8,corrupt,5,237, ,0.023184772580862045
apps_python_491,L20H5,clean,1,29,></,0.28629788756370544
apps_python_491,L20H5,clean,2,267,</think>,0.107035793364048
apps_python_491,L20H5,clean,3,27, <,0.06825380027294159
apps_python_491,L20H5,clean,4,140,.py,0.06309621781110764
apps_python_491,L20H5,clean,5,108, XML,0.04071999341249466
apps_python_491,L20H5,corrupt,1,29,></,0.14256002008914948
apps_python_491,L20H5,corrupt,2,267,</think>,0.10132898390293121
apps_python_491,L20H5,corrupt,3,140,.py,0.09498085081577301
apps_python_491,L20H5,corrupt,4,0,<|im_start|>,0.05094655975699425
apps_python_491,L20H5,corrupt,5,148,string,0.04532897099852562
codecontests_java_491,L2H14,clean,1,18, query,0.06698597967624664
codecontests_java_491,L2H14,clean,2,229,\n\n,0.060384657233953476
codecontests_java_491,L2H14,clean,3,150, below,0.04882926866412163
codecontests_java_491,L2H14,clean,4,224,assistant,0.04715124890208244
codecontests_java_491,L2H14,clean,5,227,\n\n,0.02416447177529335
codecontests_java_491,L2H14,corrupt,1,136, the,0.10378896445035934
codecontests_java_491,L2H14,corrupt,2,18, query,0.061372533440589905
codecontests_java_491,L2H14,corrupt,3,229,\n\n,0.04869499057531357
codecontests_java_491,L2H14,corrupt,4,150, below,0.040371399372816086
codecontests_java_491,L2H14,corrupt,5,224,assistant,0.04035494104027748
codecontests_java_491,L16H8,clean,1,225,\n,0.07144773751497269
codecontests_java_491,L16H8,clean,2,86,}\n,0.059752922505140305
codecontests_java_491,L16H8,clean,3,93, call,0.05157256871461868
codecontests_java_491,L16H8,clean,4,142, based,0.03128180652856827
codecontests_java_491,L16H8,clean,5,0,<|im_start|>,0.02692640945315361
codecontests_java_491,L16H8,corrupt,1,225,\n,0.06960852444171906
codecontests_java_491,L16H8,corrupt,2,137, function,0.048666562885046005
codecontests_java_491,L16H8,corrupt,3,138, body,0.04154422506690025
codecontests_java_491,L16H8,corrupt,4,145, function,0.0383099801838398
codecontests_java_491,L16H8,corrupt,5,86,}\n,0.034950993955135345
codecontests_java_491,L17H2,clean,1,0,<|im_start|>,0.15452928841114044
codecontests_java_491,L17H2,clean,2,227,\n\n,0.04760420322418213
codecontests_java_491,L17H2,clean,3,130,\n,0.042290132492780685
codecontests_java_491,L17H2,clean,4,221,<|im_end|>,0.03970181196928024
codecontests_java_491,L17H2,clean,5,229,\n\n,0.036684952676296234
codecontests_java_491,L17H2,corrupt,1,0,<|im_start|>,0.15758192539215088
codecontests_java_491,L17H2,corrupt,2,221,<|im_end|>,0.03649934381246567
codecontests_java_491,L17H2,corrupt,3,88,tools,0.036345191299915314
codecontests_java_491,L17H2,corrupt,4,136, the,0.03581137955188751
codecontests_java_491,L17H2,corrupt,5,227,\n\n,0.030468784272670746
codecontests_java_491,L17H8,clean,1,0,<|im_start|>,0.2091425657272339
codecontests_java_491,L17H8,clean,2,147, and,0.05337778106331825
codecontests_java_491,L17H8,clean,3,225,\n,0.029752450063824654
codecontests_java_491,L17H8,clean,4,229,\n\n,0.022528408095240593
codecontests_java_491,L17H8,clean,5,152,/*\n,0.018502190709114075
codecontests_java_491,L17H8,corrupt,1,0,<|im_start|>,0.22191943228244781
codecontests_java_491,L17H8,corrupt,2,225,\n,0.043246347457170486
codecontests_java_491,L17H8,corrupt,3,147, and,0.03403020650148392
codecontests_java_491,L17H8,corrupt,4,151,:\n,0.03035818412899971
codecontests_java_491,L17H8,corrupt,5,141,.java,0.028229473158717155
codecontests_java_491,L20H5,clean,1,29,></,0.23585698008537292
codecontests_java_491,L20H5,clean,2,109, tags,0.07275579124689102
codecontests_java_491,L20H5,clean,3,27, <,0.053107693791389465
codecontests_java_491,L20H5,clean,4,108, XML,0.050494421273469925
codecontests_java_491,L20H5,clean,5,220,}\n,0.048166949301958084
